"wavenumber","intensity"
674.9918,1.444806
678.8489,1.477655
682.706,1.478091
686.5631,1.500884
690.4202,1.516274
694.2773,1.51583
698.1344,1.504908
701.9915,1.478174
705.8486,1.467921
709.7057,1.466291
713.5628,1.462404
717.4199,1.459594
721.277,1.457246
725.1341,1.470264
728.9911,1.476885
732.8483,1.454004
736.7054,1.411031
740.5624,1.369411
744.4196,1.33526
748.2767,1.311134
752.1337,1.298335
755.9908,1.288167
759.848,1.274228
763.705,1.257874
767.5621,1.237354
771.4193,1.219542
775.2763,1.211226
779.1334,1.201281
782.9905,1.185815
786.8476,1.173293
790.7047,1.166347
794.5618,1.161008
798.4189,1.151373
802.276,1.136515
806.1331,1.119297
809.9902,1.104048
813.8473,1.09289
817.7043,1.082718
821.5615,1.069728
825.4186,1.059953
829.2756,1.055893
833.1328,1.055202
836.9899,1.050899
840.8469,1.045732
844.704,1.044127
848.5612,1.042055
852.4182,1.037283
856.2753,1.033019
860.1324,1.028004
863.9895,1.023514
867.8466,1.022679
871.7037,1.026721
875.5608,1.030533
879.4179,1.034241
883.275,1.034484
887.1321,1.03702
890.9892,1.043916
894.8463,1.053738
898.7034,1.072692
902.5605,1.105318
906.4176,1.132521
910.2747,1.13869
914.1318,1.144608
917.9889,1.164392
921.8459,1.196249
925.7031,1.251743
929.5602,1.343206
933.4172,1.433815
937.2744,1.415854
941.1315,1.306355
944.9885,1.211129
948.8456,1.153653
952.7028,1.123243
956.5598,1.103731
960.4169,1.08726
964.274,1.074634
968.1311,1.067225
971.9882,1.066046
975.8453,1.071692
979.7024,1.084326
983.5595,1.103778
987.4166,1.123571
991.2737,1.135337
995.1308,1.147843
998.9879,1.164797
1002.845,1.181232
1006.702,1.198395
1010.559,1.213725
1014.416,1.218026
1018.273,1.215867
1022.13,1.219006
1025.988,1.231454
1029.845,1.247196
1033.702,1.266677
1037.559,1.28826
1041.416,1.296789
1045.273,1.282356
1049.13,1.260595
1052.987,1.247532
1056.844,1.246266
1060.701,1.253745
1064.559,1.257407
1068.416,1.239039
1072.273,1.209321
1076.13,1.19366
1079.987,1.193066
1083.844,1.201114
1087.701,1.212687
1091.558,1.221461
1095.415,1.223895
1099.272,1.223826
1103.13,1.224297
1106.987,1.223149
1110.844,1.222071
1114.701,1.221608
1118.558,1.223144
1122.415,1.230906
1126.272,1.246924
1130.129,1.277659
1133.986,1.333895
1137.843,1.394546
1141.7,1.420794
1145.558,1.420727
1149.415,1.406045
1153.272,1.373089
1157.129,1.337704
1160.986,1.324203
1164.843,1.335399
1168.7,1.368184
1172.557,1.421877
1176.414,1.485362
1180.271,1.521704
1184.129,1.52395
1187.986,1.532074
1191.843,1.573397
1195.7,1.635629
1199.557,1.662094
1203.414,1.622993
1207.271,1.558388
1211.128,1.507913
1214.985,1.481744
1218.842,1.482853
1222.699,1.504985
1226.557,1.519597
1230.414,1.522641
1234.271,1.531496
1238.128,1.543364
1241.985,1.55486
1245.842,1.567538
1249.699,1.585494
1253.556,1.605241
1257.413,1.62603
1261.271,1.6453
1265.128,1.664911
1268.985,1.688933
1272.842,1.710795
1276.699,1.717099
1280.556,1.698501
1284.413,1.662694
1288.27,1.625675
1292.127,1.599045
1295.984,1.583859
1299.841,1.577754
1303.698,1.574271
1307.556,1.562209
1311.413,1.542785
1315.27,1.529934
1319.127,1.525774
1322.984,1.529324
1326.841,1.535529
1330.698,1.538099
1334.555,1.536413
1338.412,1.535694
1342.27,1.54313
1346.127,1.556327
1349.984,1.571171
1353.841,1.589503
1357.698,1.608037
1361.555,1.625701
1365.412,1.647503
1369.269,1.663998
1373.126,1.667296
1376.983,1.648787
1380.84,1.628556
1384.698,1.610388
1388.555,1.587372
1392.412,1.564881
1396.269,1.541015
1400.126,1.525771
1403.983,1.529751
1407.84,1.554651
1411.697,1.60247
1415.554,1.656228
1419.411,1.673633
1423.269,1.646232
1427.125,1.625431
1430.983,1.62038
1434.84,1.623841
1438.697,1.631389
1442.554,1.630916
1446.411,1.621847
1450.268,1.620939
1454.125,1.628768
1457.982,1.650046
1461.839,1.682881
1465.697,1.696131
1469.554,1.691045
1473.411,1.70234
1477.268,1.700842
1481.125,1.656309
1484.982,1.607417
1488.839,1.577048
1492.696,1.574346
1496.553,1.589489
1500.41,1.611574
1504.268,1.625279
1508.125,1.654554
1511.982,1.685511
1515.839,1.707939
1519.696,1.744746
1523.553,1.791719
1527.41,1.84652
1531.267,1.896088
1535.124,1.933182
1538.981,1.933483
1542.838,1.902313
1546.696,1.886032
1550.553,1.868806
1554.41,1.852905
1558.267,1.82116
1562.124,1.788884
1565.981,1.770123
1569.838,1.739994
1573.695,1.712789
1577.552,1.676332
1581.409,1.644058
1585.267,1.622509
1589.124,1.604944
1592.981,1.596295
1596.838,1.601259
1600.695,1.619974
1604.552,1.647665
1608.409,1.680455
1612.266,1.705576
1616.123,1.730693
1619.98,1.764447
1623.837,1.810048
1627.695,1.87183
1631.552,1.928139
1635.409,1.972168
1639.266,1.991876
1643.123,1.98687
1646.98,1.957016
1650.837,1.924722
1654.694,1.884018
1658.551,1.858014
1662.408,1.822764
1666.266,1.781734
1670.123,1.732789
1673.98,1.672316
1677.837,1.604827
1681.694,1.517705
1685.551,1.370959
1689.408,1.283189
1693.265,1.233428
1697.122,1.191093
1700.979,1.154507
1704.837,1.138333
1708.694,1.125862
1712.551,1.117455
1716.408,1.103254
1720.265,1.093303
1724.122,1.087624
1727.979,1.082861
1731.836,1.07891
1735.693,1.079192
1739.55,1.072543
1743.407,1.059066
1747.265,1.039598
1751.122,1.019241
1754.979,1.005419
1758.836,0.9940081
1762.693,0.981334
1766.55,0.9730193
1770.407,0.963623
1774.264,0.9540609
1778.121,0.9493026
1781.978,0.9457932
1785.836,0.9421083
1789.693,0.9385218
1793.55,0.9341021
1797.407,0.9317091
1801.264,0.9292414
1805.121,0.9282579
1808.978,0.9270585
1812.835,0.926216
1816.692,0.9260831
1820.549,0.9252661
1824.406,0.9229261
1828.264,0.9201053
1832.121,0.9187722
1835.978,0.9196321
1839.835,0.9203742
1843.692,0.9201912
1847.549,0.9198629
1851.406,0.9206758
1855.263,0.9208891
1859.12,0.9213288
1862.977,0.9216323
1866.835,0.9219052
1870.692,0.9235091
1874.549,0.9263294
1878.406,0.9291461
1882.263,0.9309224
1886.12,0.9299094
1889.977,0.9274958
1893.834,0.9260564
1897.691,0.9260746
1901.548,0.9259569
1905.406,0.9244484
1909.263,0.9230497
1913.12,0.9225326
1916.977,0.9218266
1920.834,0.9216163
1924.691,0.9222872
1928.548,0.9237058
1932.405,0.9246559
1936.262,0.9250197
1940.119,0.9248177
1943.976,0.924742
1947.834,0.9260117
1951.691,0.9277852
1955.548,0.9292049
1959.405,0.9309695
1963.262,0.932925
1967.119,0.9343691
1970.976,0.9352937
1974.833,0.9358374
1978.69,0.9363263
1982.547,0.9363149
1986.405,0.9365115
1990.262,0.9374182
1994.119,0.9384544
1997.976,0.9398954
2001.833,0.940829
2005.69,0.9413978
2009.547,0.9419765
2013.404,0.9430643
2017.261,0.9440432
2021.118,0.9453545
2024.975,0.9474916
2028.833,0.9495249
2032.69,0.9510648
2036.547,0.9525641
2040.404,0.953925
2044.261,0.9549975
2048.118,0.9565095
2051.975,0.9578394
2055.832,0.9585873
2059.689,0.9583486
2063.546,0.957294
2067.404,0.956991
2071.261,0.9572238
2075.118,0.9575648
2078.975,0.9586738
2082.832,0.9599131
2086.689,0.9613816
2090.546,0.9623737
2094.403,0.963047
2098.26,0.9637157
2102.117,0.9638451
2105.975,0.9635488
2109.832,0.963264
2113.689,0.9627435
2117.546,0.9627863
2121.403,0.9633589
2125.26,0.9647397
2129.117,0.9664506
2132.974,0.9681449
2136.831,0.9692014
2140.688,0.970444
2144.545,0.9719833
2148.403,0.9732476
2152.26,0.9740001
2156.117,0.974645
2159.974,0.9745058
2163.831,0.9729512
2167.688,0.971392
2171.545,0.9707331
2175.402,0.9702933
2179.259,0.9707131
2183.116,0.9710496
2186.974,0.9707167
2190.831,0.9702758
2194.688,0.9697882
2198.545,0.9688632
2202.402,0.9679363
2206.259,0.9679825
2210.116,0.9685138
2213.973,0.9687654
2217.83,0.9687437
2221.688,0.9679523
2225.544,0.9663627
2229.402,0.9648294
2233.259,0.9640813
2237.116,0.9636765
2240.973,0.963765
2244.83,0.963966
2248.687,0.9639959
2252.544,0.9637949
2256.401,0.9633987
2260.258,0.9628357
2264.115,0.9622358
2267.973,0.9612302
2271.83,0.9603857
2275.687,0.9603432
2279.544,0.9606651
2283.401,0.9608133
2287.258,0.9603749
2291.115,0.9597
2294.972,0.9601328
2298.829,0.9611171
2302.687,0.9623772
2306.543,0.9637878
2310.401,0.9652525
2314.258,0.9676746
2318.115,0.9697015
2321.972,0.9709416
2325.829,0.970151
2329.686,0.9672691
2333.543,0.9655618
2337.4,0.9642571
2341.257,0.9639632
2345.115,0.963769
2348.972,0.9640911
2352.829,0.9625884
2356.686,0.9650204
2360.543,0.965019
2364.4,0.9652808
2368.257,0.9664832
2372.114,0.9656721
2375.971,0.9663798
2379.828,0.9681956
2383.686,0.9692863
2387.542,0.9697523
2391.4,0.9689997
2395.257,0.9683589
2399.114,0.968289
2402.971,0.9688157
2406.828,0.9699335
2410.685,0.9715599
2414.542,0.9731628
2418.399,0.9742242
2422.256,0.9746599
2426.114,0.9750869
2429.971,0.9754394
2433.828,0.975722
2437.685,0.9760877
2441.542,0.9774643
2445.399,0.9785469
2449.256,0.9801986
2453.113,0.9831561
2456.97,0.9861968
2460.827,0.9892251
2464.685,0.9925601
2468.542,0.9955523
2472.399,0.9985616
2476.256,1.000739
2480.113,1.001924
2483.97,1.002456
2487.827,1.002319
2491.684,1.000895
2495.541,1.000437
2499.398,1.000837
2503.255,1.00102
2507.113,1.001385
2510.97,1.002793
2514.827,1.003828
2518.684,1.005045
2522.541,1.007306
2526.398,1.009703
2530.255,1.011981
2534.112,1.014145
2537.969,1.015971
