"wavenumber","intensity"
674.9918,0.8425915
678.8489,0.8514873
682.706,0.8514873
686.5631,0.8552476
690.4202,0.8604656
694.2773,0.8639187
698.1344,0.8651052
701.9915,0.8642888
705.8486,0.8626717
709.7057,0.8601494
713.5628,0.859232
717.4199,0.8592754
721.277,0.8601547
725.1341,0.8601865
728.9911,0.8603224
732.8483,0.8580148
736.7054,0.8514609
740.5624,0.8438343
744.4196,0.8393059
748.2767,0.836604
752.1337,0.8342471
755.9908,0.8299394
759.848,0.8257658
763.705,0.8199596
767.5621,0.8150021
771.4193,0.8113685
775.2763,0.8071078
779.1334,0.8034526
782.9905,0.8000691
786.8476,0.7965932
790.7047,0.7954974
794.5618,0.7939701
798.4189,0.7897769
802.276,0.7823212
806.1331,0.7728953
809.9902,0.7662506
813.8473,0.7614008
817.7043,0.7549138
821.5615,0.7476701
825.4186,0.7424887
829.2756,0.7387983
833.1328,0.7356229
836.9899,0.7347648
840.8469,0.7341807
844.704,0.7327998
848.5612,0.7323336
852.4182,0.7295284
856.2753,0.7247743
860.1324,0.7219054
863.9895,0.7207447
867.8466,0.7207642
871.7037,0.7216792
875.5608,0.7233623
879.4179,0.7259969
883.275,0.7266303
887.1321,0.7277478
890.9892,0.7309752
894.8463,0.7371432
898.7034,0.7483419
902.5605,0.7618946
906.4176,0.7714779
910.2747,0.7728585
914.1318,0.7738299
917.9889,0.778352
921.8459,0.786904
925.7031,0.7998623
929.5602,0.816226
933.4172,0.8293322
937.2744,0.8270411
941.1315,0.8076739
944.9885,0.7846466
948.8456,0.7668822
952.7028,0.7549884
956.5598,0.7468191
960.4169,0.7404344
964.274,0.7357739
968.1311,0.7336094
971.9882,0.7325529
975.8453,0.7336136
979.7024,0.7373903
983.5595,0.744441
987.4166,0.7514786
991.2737,0.7549771
995.1308,0.7586777
998.9879,0.7641052
1002.845,0.7693645
1006.702,0.7741003
1010.559,0.7773355
1014.416,0.7784911
1018.273,0.7790143
1022.13,0.7796113
1025.988,0.780739
1029.845,0.783882
1033.702,0.7887189
1037.559,0.7929091
1041.416,0.793925
1045.273,0.7903415
1049.13,0.7853969
1052.987,0.7819598
1056.844,0.779907
1060.701,0.7804695
1064.559,0.7811727
1068.416,0.7759379
1072.273,0.7679406
1076.13,0.7626169
1079.987,0.7600013
1083.844,0.7602057
1087.701,0.7625692
1091.558,0.7650511
1095.415,0.7654969
1099.272,0.7647203
1103.13,0.764116
1106.987,0.7633578
1110.844,0.7630436
1114.701,0.7628871
1118.558,0.7620173
1122.415,0.7636923
1126.272,0.7683692
1130.129,0.7754585
1133.986,0.7871002
1137.843,0.7984729
1141.7,0.8025813
1145.558,0.8031882
1149.415,0.8010915
1153.272,0.7942405
1157.129,0.7862744
1160.986,0.7826703
1164.843,0.7844791
1168.7,0.789831
1172.557,0.7981411
1176.414,0.8076442
1180.271,0.8136592
1184.129,0.8135851
1187.986,0.812946
1191.843,0.8164547
1195.7,0.8222083
1199.557,0.8246351
1203.414,0.8211162
1207.271,0.8146912
1211.128,0.8094083
1214.985,0.8059223
1218.842,0.806673
1222.699,0.8100505
1226.557,0.8112066
1230.414,0.8105522
1234.271,0.811068
1238.128,0.8124495
1241.985,0.8146234
1245.842,0.8166116
1249.699,0.8176395
1253.556,0.819068
1257.413,0.820401
1261.271,0.8216808
1265.128,0.8241918
1268.985,0.8265561
1272.842,0.828079
1276.699,0.8278013
1280.556,0.8254034
1284.413,0.8219596
1288.27,0.8180595
1292.127,0.8150873
1295.984,0.8133332
1299.841,0.8122799
1303.698,0.8110473
1307.556,0.8092797
1311.413,0.8070538
1315.27,0.8044113
1319.127,0.8027932
1322.984,0.8031263
1326.841,0.8037859
1330.698,0.803524
1334.555,0.8026917
1338.412,0.802107
1342.27,0.8029934
1346.127,0.8048072
1349.984,0.8069968
1353.841,0.8090711
1357.698,0.8100498
1361.555,0.8112136
1365.412,0.8133616
1369.269,0.8144249
1373.126,0.8136694
1376.983,0.8112291
1380.84,0.80916
1384.698,0.8072389
1388.555,0.8053359
1392.412,0.8023683
1396.269,0.7982936
1400.126,0.7948096
1403.983,0.7945517
1407.84,0.7975377
1411.697,0.8032243
1415.554,0.8087754
1419.411,0.8098351
1423.269,0.8069915
1427.125,0.8055077
1430.983,0.8053316
1434.84,0.8057935
1438.697,0.8061576
1442.554,0.8059174
1446.411,0.8058421
1450.268,0.8063468
