"wavenumber","intensity"
674.9918,0.6290705
678.8489,0.6433662
682.706,0.6436252
686.5631,0.6499069
690.4202,0.6532372
694.2773,0.6525385
698.1344,0.6476721
701.9915,0.6414068
705.8486,0.635643
709.7057,0.6318662
713.5628,0.6289948
717.4199,0.6239458
721.277,0.6201574
725.1341,0.621337
728.9911,0.620774
732.8483,0.6116865
736.7054,0.5938483
740.5624,0.5767761
744.4196,0.5659599
748.2767,0.5581354
752.1337,0.5516453
755.9908,0.5459483
759.848,0.5400727
763.705,0.5353638
767.5621,0.530003
771.4193,0.5253349
775.2763,0.5214615
779.1334,0.5166997
782.9905,0.5125412
786.8476,0.5095755
790.7047,0.5069907
794.5618,0.505441
798.4189,0.5017529
802.276,0.4960336
806.1331,0.4904215
809.9902,0.4869765
813.8473,0.484217
817.7043,0.4813318
821.5615,0.4778654
825.4186,0.4748398
829.2756,0.4729845
833.1328,0.4722314
836.9899,0.4714588
840.8469,0.4703127
844.704,0.4693156
848.5612,0.4699195
852.4182,0.4696352
856.2753,0.4682809
860.1324,0.4660872
863.9895,0.4649072
867.8466,0.4653182
871.7037,0.4664574
875.5608,0.4673101
879.4179,0.468994
883.275,0.4698093
887.1321,0.4698958
890.9892,0.4703228
894.8463,0.4728953
898.7034,0.4778501
902.5605,0.4856363
906.4176,0.4921765
910.2747,0.4937866
914.1318,0.4945778
917.9889,0.4984491
921.8459,0.5062422
925.7031,0.5211152
929.5602,0.5462845
933.4172,0.5692337
937.2744,0.5605428
941.1315,0.5280111
944.9885,0.5017735
948.8456,0.4879606
952.7028,0.4802447
956.5598,0.4753303
960.4169,0.4725564
964.274,0.471332
968.1311,0.4706886
971.9882,0.4713286
975.8453,0.4731024
979.7024,0.4766323
983.5595,0.4818142
987.4166,0.4867409
991.2737,0.4907309
995.1308,0.4947864
998.9879,0.4995728
1002.845,0.50433
1006.702,0.5087122
1010.559,0.5117024
1014.416,0.5125419
1018.273,0.513041
1022.13,0.5143936
1025.988,0.517399
1029.845,0.521195
1033.702,0.5256937
1037.559,0.529779
1041.416,0.5305866
1045.273,0.5265011
1049.13,0.5209308
1052.987,0.5174309
1056.844,0.5164207
1060.701,0.5173683
1064.559,0.5175495
1068.416,0.5134929
1072.273,0.5073993
1076.13,0.503948
1079.987,0.5036266
1083.844,0.5055529
1087.701,0.507843
1091.558,0.5096542
1095.415,0.5098293
1099.272,0.5095472
1103.13,0.5097007
1106.987,0.5095994
1110.844,0.5094307
1114.701,0.5094041
1118.558,0.5095731
1122.415,0.5109265
1126.272,0.5142194
1130.129,0.5211579
1133.986,0.5345447
1137.843,0.548233
1141.7,0.5532141
1145.558,0.5525525
1149.415,0.5482576
1153.272,0.539518
1157.129,0.5315324
1160.986,0.5283307
1164.843,0.5310703
1168.7,0.5393286
1172.557,0.5535209
1176.414,0.570893
1180.271,0.5811543
1184.129,0.5813727
1187.986,0.5833643
1191.843,0.5979452
1195.7,0.6202641
1199.557,0.6274123
1203.414,0.6093452
1207.271,0.5840493
1211.128,0.5665588
1214.985,0.5592735
1218.842,0.5614282
1222.699,0.5694216
1226.557,0.5736082
1230.414,0.5732965
1234.271,0.5756356
1238.128,0.5798379
1241.985,0.5839283
1245.842,0.5888556
1249.699,0.5948391
1253.556,0.6012085
1257.413,0.6084079
1261.271,0.6173354
1265.128,0.627615
1268.985,0.6379094
1272.842,0.6458902
1276.699,0.645152
1280.556,0.6326114
1284.413,0.6145674
1288.27,0.5982932
1292.127,0.5877973
1295.984,0.5830319
1299.841,0.5818197
1303.698,0.5803034
1307.556,0.5760567
1311.413,0.5705671
1315.27,0.5658699
1319.127,0.564287
1322.984,0.5660788
1326.841,0.5686727
1330.698,0.5693414
1334.555,0.5685886
1338.412,0.569015
1342.27,0.5724891
1346.127,0.5772515
1349.984,0.582937
1353.841,0.5897763
1357.698,0.595929
1361.555,0.6016907
1365.412,0.6099044
1369.269,0.6163462
1373.126,0.6153625
1376.983,0.6066502
1380.84,0.598068
1384.698,0.5917348
1388.555,0.5854762
1392.412,0.5779203
1396.269,0.5692955
1400.126,0.5651889
1403.983,0.567542
1407.84,0.5771965
1411.697,0.5961311
1415.554,0.6157149
1419.411,0.617347
1423.269,0.6043283
1427.125,0.5963897
1430.983,0.5950381
1434.84,0.5974258
1438.697,0.5990543
1442.554,0.5980904
1446.411,0.5956256
1450.268,0.5957252
1454.125,0.5988581
1457.982,0.6099921
1461.839,0.6231619
1465.697,0.627793
1469.554,0.6261363
1473.411,0.6298136
1477.268,0.6245863
1481.125,0.6051914
1484.982,0.5860771
1488.839,0.5765386
1492.696,0.5784897
1496.553,0.5840478
1500.41,0.5912948
1504.268,0.5965663
1508.125,0.6075734
1511.982,0.6213815
1515.839,0.6312807
1519.696,0.6453933
