"wavenumber","intensity"
674.9918,0.6932772
678.8489,0.7120269
682.706,0.7120269
686.5631,0.7197374
690.4202,0.7248356
694.2773,0.7233039
698.1344,0.716577
701.9915,0.7072179
705.8486,0.6969991
709.7057,0.6909412
713.5628,0.6878926
717.4199,0.6859796
721.277,0.6840793
725.1341,0.6842299
728.9911,0.6865054
732.8483,0.6807809
736.7054,0.6611567
740.5624,0.6396937
744.4196,0.6253217
748.2767,0.616317
752.1337,0.6106301
755.9908,0.6043804
759.848,0.5959098
763.705,0.5877644
767.5621,0.5809243
771.4193,0.5740769
775.2763,0.5684023
779.1334,0.5634612
782.9905,0.5575761
786.8476,0.5531048
790.7047,0.550176
794.5618,0.5481701
798.4189,0.5447931
802.276,0.5383567
806.1331,0.5313695
809.9902,0.5255147
813.8473,0.5209089
817.7043,0.5169542
821.5615,0.5123011
825.4186,0.5087605
829.2756,0.5069843
833.1328,0.5055216
836.9899,0.5039546
840.8469,0.5027185
844.704,0.5015967
848.5612,0.5010642
852.4182,0.4993645
856.2753,0.4974765
860.1324,0.496024
863.9895,0.4944963
867.8466,0.4937901
871.7037,0.4944097
875.5608,0.4955944
879.4179,0.4963826
883.275,0.4965513
887.1321,0.497654
890.9892,0.4978876
894.8463,0.4992205
898.7034,0.5050096
902.5605,0.5162025
906.4176,0.5247999
910.2747,0.5229087
914.1318,0.5204425
917.9889,0.5240304
921.8459,0.5326476
925.7031,0.550432
929.5602,0.5827372
933.4172,0.6129915
937.2744,0.6043891
941.1315,0.5654483
944.9885,0.5330788
948.8456,0.5149757
952.7028,0.5049124
956.5598,0.4989181
960.4169,0.4948553
964.274,0.4921544
968.1311,0.4907846
971.9882,0.4911567
975.8453,0.4928105
979.7024,0.495791
983.5595,0.5008343
987.4166,0.5056151
991.2737,0.5081516
995.1308,0.5116662
998.9879,0.516449
1002.845,0.5215047
1006.702,0.5262086
1010.559,0.5301533
1014.416,0.532223
1018.273,0.5325508
1022.13,0.5336806
1025.988,0.5371172
1029.845,0.5413469
1033.702,0.5473266
1037.559,0.554458
1041.416,0.5573575
1045.273,0.5532151
1049.13,0.5470651
1052.987,0.5440568
1056.844,0.5447311
1060.701,0.5475939
1064.559,0.5495744
1068.416,0.5454594
1072.273,0.5377244
1076.13,0.5331227
1079.987,0.5329127
1083.844,0.535785
1087.701,0.5393022
1091.558,0.540868
1095.415,0.5404404
1099.272,0.5402612
1103.13,0.5406235
1106.987,0.5405879
1110.844,0.5401582
1114.701,0.5407451
1118.558,0.5430165
1122.415,0.5460274
1126.272,0.550467
1130.129,0.5598372
1133.986,0.5767341
1137.843,0.5936666
1141.7,0.6003727
1145.558,0.5996685
1149.415,0.5950554
1153.272,0.5857937
1157.129,0.5768513
1160.986,0.5736266
1164.843,0.5774847
1168.7,0.5880727
1172.557,0.604791
1176.414,0.6247798
1180.271,0.6368787
1184.129,0.6369628
1187.986,0.6387936
1191.843,0.6539681
1195.7,0.6757359
1199.557,0.6824037
1203.414,0.665324
1207.271,0.6398965
1211.128,0.6213022
1214.985,0.6136475
1218.842,0.6165768
1222.699,0.6259174
1226.557,0.629868
1230.414,0.6287127
1234.271,0.6314172
1238.128,0.6361418
1241.985,0.6404551
1245.842,0.64558
1249.699,0.6516032
1253.556,0.6580477
1257.413,0.665412
1261.271,0.6732221
1265.128,0.6807033
1268.985,0.6876319
1272.842,0.6921929
1276.699,0.6915076
1280.556,0.6836009
1284.413,0.6698794
1288.27,0.6558146
1292.127,0.6454175
1295.984,0.6396425
1299.841,0.6376336
1303.698,0.6358462
1307.556,0.6315528
1311.413,0.6252941
1315.27,0.6197203
1319.127,0.6173468
1322.984,0.6189151
1326.841,0.6221519
1330.698,0.6234399
1334.555,0.6224183
1338.412,0.6222094
1342.27,0.62573
1346.127,0.631324
1349.984,0.6378101
1353.841,0.6443478
1357.698,0.6508308
1361.555,0.6572747
1365.412,0.6647343
1369.269,0.6705014
1373.126,0.6696339
1376.983,0.6608537
1380.84,0.6523865
1384.698,0.6457348
1388.555,0.6390126
1392.412,0.6310981
1396.269,0.6217865
1400.126,0.6171167
1403.983,0.6198248
1407.84,0.6301003
1411.697,0.6490473
1415.554,0.6672449
1419.411,0.6681888
1423.269,0.6565613
1427.125,0.649507
1430.983,0.6488487
1434.84,0.6514936
1438.697,0.6528005
1442.554,0.6518333
1446.411,0.6498542
1450.268,0.6503625
1454.125,0.6537864
1457.982,0.6630974
1461.839,0.6729098
1465.697,0.6764512
1469.554,0.6751915
1473.411,0.6771404
1477.268,0.6719479
1481.125,0.6554058
1484.982,0.6382789
1488.839,0.6284106
1492.696,0.6286162
1496.553,0.6340913
1500.41,0.6419489
1504.268,0.6477933
1508.125,0.6561642
1511.982,0.6658968
1515.839,0.6735249
1519.696,0.6818023
1523.553,0.6892295
1527.41,0.6948264
1531.267,0.6967919
1535.124,0.6953658
1538.981,0.6907744
1542.838,0.685839
1546.696,0.6853011
1550.553,0.6847429
1554.41,0.6829439
1558.267,0.6786277
1562.124,0.6754531
1565.981,0.6720884
1569.838,0.6654996
1573.695,0.6579955
1577.552,0.6463449
1581.409,0.6364492
1585.267,0.6298563
1589.124,0.625589
1592.981,0.6245625
1596.838,0.6277629
1600.695,0.6352316
1604.552,0.6456102
1608.409,0.6564029
1612.266,0.6652135
1616.123,0.673804
1619.98,0.6821043
1623.837,0.6874093
1627.695,0.6925573
1631.552,0.6954193
1635.409,0.6943116
1639.266,0.6902314
1643.123,0.6868896
1646.98,0.6791371
1650.837,0.6721227
1654.694,0.6666327
1658.551,0.6644872
1662.408,0.6606189
1666.266,0.6536473
1670.123,0.6388501
1673.98,0.6176176
1677.837,0.5958533
1681.694,0.5724139
1685.551,0.5356392
1689.408,0.5137643
1693.265,0.5021026
1697.122,0.4918981
1700.979,0.4803054
1704.837,0.475872
1708.694,0.4738437
1712.551,0.4731813
1716.408,0.4704639
1720.265,0.4686283
1724.122,0.4680235
1727.979,0.4684324
1731.836,0.4688101
1735.693,0.46898
1739.55,0.4665443
1743.407,0.4625109
1747.265,0.4564908
1751.122,0.4506411
1754.979,0.4471116
1758.836,0.4441225
1762.693,0.4396932
1766.55,0.4360371
1770.407,0.4324643
1774.264,0.4297166
1778.121,0.4282773
1781.978,0.4273731
1785.836,0.426672
1789.693,0.4259949
1793.55,0.4248707
