"wavenumber","intensity"
674.9918,1.12799
678.8489,1.174368
682.706,1.174974
686.5631,1.199342
690.4202,1.212219
694.2773,1.211922
698.1344,1.199181
701.9915,1.183303
705.8486,1.164802
709.7057,1.152424
713.5628,1.147671
717.4199,1.14193
721.277,1.140136
725.1341,1.149068
728.9911,1.155397
732.8483,1.133893
736.7054,1.086731
740.5624,1.042454
744.4196,1.01137
748.2767,0.9910804
752.1337,0.9736212
755.9908,0.9582935
759.848,0.9414028
763.705,0.924772
767.5621,0.9092041
771.4193,0.896475
775.2763,0.8847095
779.1334,0.8762961
782.9905,0.8677329
786.8476,0.8608592
790.7047,0.8538315
794.5618,0.8475111
798.4189,0.8393641
802.276,0.8260238
806.1331,0.8128949
809.9902,0.8039203
813.8473,0.7955713
817.7043,0.787587
821.5615,0.7792678
825.4186,0.7726761
829.2756,0.7682307
833.1328,0.7668533
836.9899,0.7658046
840.8469,0.7645139
844.704,0.7618721
848.5612,0.7604178
852.4182,0.7588295
856.2753,0.7555324
860.1324,0.7523714
863.9895,0.7497594
867.8466,0.7484032
871.7037,0.7513064
875.5608,0.755628
879.4179,0.7585912
883.275,0.7586871
887.1321,0.7593025
890.9892,0.7615709
894.8463,0.7689338
898.7034,0.7830241
902.5605,0.8059676
906.4176,0.8231007
910.2747,0.825858
914.1318,0.8296465
917.9889,0.8444974
921.8459,0.8711021
925.7031,0.9204463
929.5602,1.006731
933.4172,1.095265
937.2744,1.071925
941.1315,0.9641318
944.9885,0.8813396
948.8456,0.8370199
952.7028,0.8129265
956.5598,0.7980367
960.4169,0.7875113
964.274,0.7809401
968.1311,0.7771714
971.9882,0.7755116
975.8453,0.7767713
979.7024,0.7831697
983.5595,0.7961901
987.4166,0.8097231
991.2737,0.8165748
995.1308,0.8233902
998.9879,0.8326224
1002.845,0.8427455
1006.702,0.8542082
1010.559,0.8644495
1014.416,0.8683502
1018.273,0.8678156
1022.13,0.8679659
1025.988,0.8733087
1029.845,0.8836132
1033.702,0.8990259
1037.559,0.919224
1041.416,0.9295545
1045.273,0.9211131
1049.13,0.9058946
1052.987,0.8981221
1056.844,0.9000205
1060.701,0.9079993
1064.559,0.9119324
1068.416,0.8983084
1072.273,0.877887
1076.13,0.8666974
1079.987,0.8655043
1083.844,0.8714184
1087.701,0.8804675
1091.558,0.8864367
1095.415,0.8880748
1099.272,0.8891416
1103.13,0.8902962
1106.987,0.8892461
1110.844,0.888229
1114.701,0.888552
1118.558,0.8918907
1122.415,0.9000054
1126.272,0.9150261
1130.129,0.9437462
1133.986,0.9953807
1137.843,1.052648
1141.7,1.079634
1145.558,1.080306
1149.415,1.063729
1153.272,1.030722
1157.129,1.000531
1160.986,0.9882673
1164.843,0.9967597
1168.7,1.025816
1172.557,1.078896
1176.414,1.148496
1180.271,1.195225
1184.129,1.195969
1187.986,1.192853
1191.843,1.22877
1195.7,1.294235
1199.557,1.321392
1203.414,1.275811
1207.271,1.208735
1211.128,1.160887
1214.985,1.140467
1218.842,1.148071
1222.699,1.176286
1226.557,1.191435
1230.414,1.191481
1234.271,1.200594
1238.128,1.214624
1241.985,1.229409
1245.842,1.246302
1249.699,1.26522
1253.556,1.284502
1257.413,1.304623
1261.271,1.326562
1265.128,1.349837
1268.985,1.374997
1272.842,1.398012
1276.699,1.401365
1280.556,1.379863
1284.413,1.343547
1288.27,1.305038
1292.127,1.275934
1295.984,1.259416
1299.841,1.251624
1303.698,1.246647
1307.556,1.234327
1311.413,1.215427
1315.27,1.198695
1319.127,1.192273
1322.984,1.197469
1326.841,1.206346
1330.698,1.20914
1334.555,1.206478
1338.412,1.209472
1342.27,1.220455
1346.127,1.236023
1349.984,1.256717
1353.841,1.280206
1357.698,1.303924
1361.555,1.327098
1365.412,1.352393
1369.269,1.370362
1373.126,1.369105
1376.983,1.344864
1380.84,1.319049
1384.698,1.299994
1388.555,1.277223
1392.412,1.249474
1396.269,1.219551
1400.126,1.201825
1403.983,1.204987
1407.84,1.232058
1411.697,1.288192
1415.554,1.348595
1419.411,1.360131
1423.269,1.330073
1427.125,1.312346
1430.983,1.313308
1434.84,1.325616
1438.697,1.332378
1442.554,1.327836
1446.411,1.319028
1450.268,1.321529
1454.125,1.334801
1457.982,1.366951
1461.839,1.402056
1465.697,1.412896
1469.554,1.405667
1473.411,1.410722
1477.268,1.393426
1481.125,1.340851
1484.982,1.287366
1488.839,1.256853
1492.696,1.256444
1496.553,1.270736
1500.41,1.296028
1504.268,1.316866
1508.125,1.35563
1511.982,1.39351
1515.839,1.416357
1519.696,1.443956
1523.553,1.473971
1527.41,1.497413
1531.267,1.509476
1535.124,1.518325
1538.981,1.52291
1542.838,1.511138
1546.696,1.502716
1550.553,1.496965
1554.41,1.487887
1558.267,1.469097
1562.124,1.455668
1565.981,1.445203
1569.838,1.420308
1573.695,1.393567
1577.552,1.35554
1581.409,1.32217
1585.267,1.297195
1589.124,1.279216
1592.981,1.274306
1596.838,1.282849
1600.695,1.304503
1604.552,1.337393
1608.409,1.371765
1612.266,1.398662
1616.123,1.427798
1619.98,1.459727
1623.837,1.481558
1627.695,1.504256
1631.552,1.518249
1635.409,1.523092
1639.266,1.524794
1643.123,1.524366
1646.98,1.515186
1650.837,1.503692
1654.694,1.480921
1658.551,1.465252
1662.408,1.442433
1666.266,1.412115
1670.123,1.359211
1673.98,1.289371
1677.837,1.217775
1681.694,1.137035
1685.551,1.014809
1689.408,0.9447445
1693.265,0.9066293
1697.122,0.8756655
1700.979,0.847042
1704.837,0.83356
1708.694,0.8236846
1712.551,0.8183395
1716.408,0.807761
1720.265,0.799995
1724.122,0.7963783
1727.979,0.7940704
1731.836,0.7917681
1735.693,0.7920387
1739.55,0.7876461
1743.407,0.7782446
1747.265,0.7634562
1751.122,0.7494614
1754.979,0.7419541
1758.836,0.7361079
1762.693,0.7262046
1766.55,0.7178872
1770.407,0.7097575
1774.264,0.7037985
1778.121,0.7016065
1781.978,0.7001058
1785.836,0.6986997
1789.693,0.6978454
1793.55,0.6956788
1797.407,0.694665
1801.264,0.6939687
1805.121,0.6938816
1808.978,0.693347
1812.835,0.693007
1816.692,0.6929476
1820.549,0.6926703
1824.406,0.6913993
1828.264,0.6902211
1832.121,0.6901114
1835.978,0.6911446
1839.835,0.6913409
1843.692,0.6907594
1847.549,0.6907706
1851.406,0.6920637
1855.263,0.6929094
1859.12,0.6935863
1862.977,0.6940465
1866.835,0.6940246
1870.692,0.694772
1874.549,0.6969756
1878.406,0.6983011
1882.263,0.6991937
1886.12,0.6986224
1889.977,0.6972712
1893.834,0.696542
1897.691,0.6966401
1901.548,0.6968534
1905.406,0.6965816
1909.263,0.6963118
1913.12,0.6968064
1916.977,0.6966801
1920.834,0.6961284
1924.691,0.6966665
1928.548,0.6977819
1932.405,0.6983458
1936.262,0.6987537
1940.119,0.6990367
1943.976,0.699596
1947.834,0.7009736
1951.691,0.7023318
1955.548,0.7033448
1959.405,0.7041826
1963.262,0.7049574
1967.119,0.705386
1970.976,0.7058356
1974.833,0.7061356
1978.69,0.70633
1982.547,0.7066072
1986.405,0.7067477
1990.262,0.7070386
1994.119,0.7078503
1997.976,0.7087797
2001.833,0.709601
2005.69,0.7104497
2009.547,0.7112211
2013.404,0.7118469
2017.261,0.7122434
2021.118,0.7135059
2024.975,0.7153988
2028.833,0.7167103
2032.69,0.7175636
2036.547,0.7185344
2040.404,0.7195708
2044.261,0.7205424
2048.118,0.7218642
2051.975,0.7232784
2055.832,0.7239134
2059.689,0.7239574
2063.546,0.7237384
2067.404,0.7237706
2071.261,0.7245712
2075.118,0.7253419
2078.975,0.7258353
2082.832,0.7268152
2086.689,0.7280934
2090.546,0.728733
2094.403,0.729184
2098.26,0.7300136
2102.117,0.7305069
2105.975,0.7303423
2109.832,0.7299084
2113.689,0.7297971
2117.546,0.7302619
2121.403,0.7310049
2125.26,0.7318955
2129.117,0.7329445
2132.974,0.733745
2136.831,0.7346241
2140.688,0.7358696
2144.545,0.7364928
2148.403,0.7369381
2152.26,0.7374893
2156.117,0.7380491
2159.974,0.737766
2163.831,0.7375281
2167.688,0.7377367
2171.545,0.7376182
2175.402,0.7369452
2179.259,0.7368469
2183.116,0.7371472
2186.974,0.7376958
2190.831,0.7380875
2194.688,0.7380107
2198.545,0.7374767
2202.402,0.7367243
2206.259,0.7363555
2210.116,0.7369033
2213.973,0.7375165
2217.83,0.737735
2221.688,0.7376469
2225.544,0.7373878
2229.402,0.7369234
2233.259,0.736447
2237.116,0.7361192
2240.973,0.7362047
2244.83,0.7364185
2248.687,0.7363144
2252.544,0.7361419
2256.401,0.7362131
2260.258,0.7365857
2264.115,0.7370359
2267.973,0.736913
2271.83,0.7367833
2275.687,0.7367065
2279.544,0.7369764
2283.401,0.7377049
2287.258,0.7380956
2291.115,0.7381735
2294.972,0.7385306
2298.829,0.7389888
2302.687,0.7397045
2306.543,0.7409301
2310.401,0.7423308
2314.258,0.7431206
2318.115,0.7436604
2321.972,0.7435297
2325.829,0.7425621
2329.686,0.7419109
2333.543,0.7417834
2337.4,0.7404978
2341.257,0.7405248
2345.115,0.7403427
2348.972,0.7408663
2352.829,0.7404983
2356.686,0.7423352
2360.543,0.7423574
2364.4,0.7432947
2368.257,0.7437443
2372.114,0.7436488
2375.971,0.7443181
2379.828,0.7452017
2383.686,0.7458183
2387.542,0.7459418
2391.4,0.7454659
2395.257,0.7452348
2399.114,0.7451758
2402.971,0.7457576
2406.828,0.7466928
2410.685,0.7476019
2414.542,0.7479417
2418.399,0.7481057
2422.256,0.7484264
2426.114,0.7491699
2429.971,0.7497323
2433.828,0.7500102
2437.685,0.7500021
2441.542,0.7501674
2445.399,0.7509538
2449.256,0.7522498
2453.113,0.753693
2456.97,0.7554381
2460.827,0.7571452
2464.685,0.7593503
2468.542,0.7616196
2472.399,0.7634635
2476.256,0.7648125
2480.113,0.7654514
2483.97,0.7652121
2487.827,0.7647459
2491.684,0.7643947
2495.541,0.7645019
2499.398,0.764801
2503.255,0.7652396
2507.113,0.7659371
2510.97,0.7666208
2514.827,0.767539
2518.684,0.7688978
2522.541,0.7701977
2526.398,0.771511
2530.255,0.7728539
2534.112,0.7742792
2537.969,0.7755147
2541.826,0.776537
2545.684,0.7773983
2549.541,0.778273
2553.398,0.7796752
2557.255,0.7817473
2561.112,0.7836047
2564.969,0.7855746
2568.826,0.7882794
2572.683,0.7919391
2576.54,0.7959969
2580.397,0.7994345
2584.254,0.8022843
2588.112,0.8044254
2591.969,0.8054114
2595.826,0.8048992
2599.683,0.8041788
2603.54,0.8036817
2607.397,0.8017678
2611.254,0.7991863
2615.111,0.7977107
2618.968,0.7971598
2622.825,0.7967359
2626.683,0.796159
2630.54,0.7957271
2634.397,0.7963488
2638.254,0.7979882
2642.111,0.8002912
2645.968,0.8028085
