"wavenumber","intensity"
674.9918,0.7100581
678.8489,0.7313337
682.706,0.7313337
686.5631,0.7381223
690.4202,0.7416059
694.2773,0.7404378
698.1344,0.7340497
701.9915,0.7249825
705.8486,0.7182012
709.7057,0.7121783
713.5628,0.7077973
717.4199,0.7045355
721.277,0.7021222
725.1341,0.7040733
728.9911,0.7069227
732.8483,0.6988829
736.7054,0.6785712
740.5624,0.6562571
744.4196,0.6415311
748.2767,0.6327401
752.1337,0.6239972
755.9908,0.6162494
759.848,0.6088895
763.705,0.6008171
767.5621,0.5928714
771.4193,0.5858549
775.2763,0.5779796
779.1334,0.5706578
782.9905,0.5642526
786.8476,0.5585052
790.7047,0.5543028
794.5618,0.5517335
798.4189,0.5477279
802.276,0.541798
806.1331,0.5346504
809.9902,0.5292133
813.8473,0.5257717
817.7043,0.5214287
821.5615,0.5162154
825.4186,0.5127536
829.2756,0.5104836
833.1328,0.5091149
836.9899,0.5076103
840.8469,0.5064105
844.704,0.5046839
848.5612,0.5026135
852.4182,0.4998615
856.2753,0.497622
860.1324,0.4958058
863.9895,0.4940315
867.8466,0.4923969
871.7037,0.491967
875.5608,0.4925939
879.4179,0.4928478
883.275,0.4920708
887.1321,0.4916277
890.9892,0.4923508
894.8463,0.4955603
898.7034,0.5022341
902.5605,0.5147851
906.4176,0.5233211
910.2747,0.5205042
914.1318,0.5187106
917.9889,0.523768
921.8459,0.5338082
925.7031,0.5520577
929.5602,0.5824945
933.4172,0.6108623
937.2744,0.6033035
941.1315,0.5671191
944.9885,0.5364261
948.8456,0.5200636
952.7028,0.511485
956.5598,0.506251
960.4169,0.5028748
964.274,0.5007643
968.1311,0.4996583
971.9882,0.5003922
975.8453,0.502133
979.7024,0.5050547
983.5595,0.5102328
987.4166,0.5156509
991.2737,0.5176483
995.1308,0.5196016
998.9879,0.5230992
1002.845,0.5269982
1006.702,0.531589
1010.559,0.5365177
1014.416,0.5396212
1018.273,0.5403215
1022.13,0.5401609
1025.988,0.5422524
1029.845,0.5462903
1033.702,0.5523498
1037.559,0.5604231
1041.416,0.5644248
1045.273,0.562085
1049.13,0.5582936
1052.987,0.5570897
1056.844,0.5580762
1060.701,0.5607275
1064.559,0.5625646
1068.416,0.5582749
1072.273,0.5512033
1076.13,0.5480046
1079.987,0.5480187
1083.844,0.5498036
1087.701,0.5529625
1091.558,0.5556715
1095.415,0.5569258
1099.272,0.5571016
1103.13,0.5573309
1106.987,0.5579739
1110.844,0.5582777
1114.701,0.5592799
1118.558,0.5624104
1122.415,0.5675335
1126.272,0.5746697
1130.129,0.5855608
1133.986,0.6035138
1137.843,0.6220139
1141.7,0.6296266
1145.558,0.6297396
1149.415,0.6250752
1153.272,0.6149043
1157.129,0.6053588
1160.986,0.6028234
1164.843,0.607388
1168.7,0.6184046
1172.557,0.6362447
1176.414,0.6563069
1180.271,0.6679627
1184.129,0.6680759
1187.986,0.6698887
1191.843,0.684808
1195.7,0.7066593
1199.557,0.7132648
1203.414,0.6966233
1207.271,0.6729993
1211.128,0.6566663
1214.985,0.6514605
1218.842,0.6554201
1222.699,0.663657
1226.557,0.6677908
1230.414,0.6695686
1234.271,0.6739119
1238.128,0.6785573
1241.985,0.6830196
1245.842,0.6887129
1249.699,0.6952266
1253.556,0.70158
1257.413,0.7077296
1261.271,0.7158146
1265.128,0.725441
1268.985,0.7333018
1272.842,0.7376106
1276.699,0.7353224
1280.556,0.7244242
1284.413,0.7090406
1288.27,0.6958913
1292.127,0.6877756
1295.984,0.6833931
1299.841,0.6816871
1303.698,0.6803755
1307.556,0.6763511
1311.413,0.6707256
1315.27,0.666182
1319.127,0.6643513
1322.984,0.665631
1326.841,0.6678051
1330.698,0.668712
1334.555,0.6691733
1338.412,0.6714853
1342.27,0.6757051
1346.127,0.680434
1349.984,0.6863407
