"wavenumber","intensity"
674.9918,0.8167757
678.8489,0.8395179
682.706,0.8400152
686.5631,0.8517534
690.4202,0.855854
694.2773,0.851185
698.1344,0.8410077
701.9915,0.8328406
705.8486,0.8273238
709.7057,0.8207319
713.5628,0.8140519
717.4199,0.8074425
721.277,0.8046723
725.1341,0.8088921
728.9911,0.8060818
732.8483,0.7870966
736.7054,0.7574934
740.5624,0.7300245
744.4196,0.7121312
748.2767,0.7018495
752.1337,0.692684
755.9908,0.6849967
759.848,0.6755305
763.705,0.6674891
767.5621,0.6598537
771.4193,0.653034
775.2763,0.6469297
779.1334,0.6424701
782.9905,0.6384314
786.8476,0.6346662
790.7047,0.6325031
794.5618,0.6317861
798.4189,0.6278453
802.276,0.6225072
806.1331,0.6160972
809.9902,0.6105974
813.8473,0.6070129
817.7043,0.6044863
821.5615,0.6013581
825.4186,0.5991006
829.2756,0.5984982
833.1328,0.5988696
836.9899,0.5980034
840.8469,0.5967591
844.704,0.5963352
848.5612,0.596543
852.4182,0.5943074
856.2753,0.5916558
860.1324,0.5897415
863.9895,0.5885034
867.8466,0.587455
871.7037,0.588317
875.5608,0.5897007
879.4179,0.5908363
883.275,0.5910892
887.1321,0.5918977
890.9892,0.5928656
894.8463,0.596428
898.7034,0.6050413
902.5605,0.619526
906.4176,0.6297266
910.2747,0.6284457
914.1318,0.626903
917.9889,0.6346052
921.8459,0.6501609
925.7031,0.6777354
929.5602,0.7232628
933.4172,0.7639833
937.2744,0.7466319
941.1315,0.6908692
944.9885,0.6490371
948.8456,0.6270922
952.7028,0.6139028
956.5598,0.6053732
960.4169,0.600102
964.274,0.5967574
968.1311,0.5951704
971.9882,0.5950738
975.8453,0.5959425
979.7024,0.5995752
983.5595,0.6067424
987.4166,0.6125239
991.2737,0.6139556
995.1308,0.6168599
998.9879,0.6214371
1002.845,0.6263904
1006.702,0.6324537
1010.559,0.6378951
1014.416,0.6398016
1018.273,0.6403789
1022.13,0.6422278
1025.988,0.6453751
1029.845,0.6504736
1033.702,0.6597138
1037.559,0.670223
1041.416,0.6756698
1045.273,0.6721531
1049.13,0.6652619
1052.987,0.6623887
1056.844,0.6639714
1060.701,0.6674194
1064.559,0.6687106
1068.416,0.6610563
1072.273,0.6499164
1076.13,0.6443756
1079.987,0.6439418
1083.844,0.6465879
1087.701,0.650934
1091.558,0.6541014
1095.415,0.6545349
1099.272,0.6543696
1103.13,0.6540827
1106.987,0.6532949
1110.844,0.6533891
1114.701,0.6547246
1118.558,0.6574607
1122.415,0.6630172
1126.272,0.6723236
1130.129,0.6893825
1133.986,0.7185943
1137.843,0.7492007
1141.7,0.7622217
1145.558,0.7613726
1149.415,0.7521523
1153.272,0.7349468
1157.129,0.7195007
1160.986,0.7141009
1164.843,0.7205643
1168.7,0.7376757
1172.557,0.767482
1176.414,0.8031783
1180.271,0.8238644
1184.129,0.8237699
1187.986,0.8270386
1191.843,0.8545859
1195.7,0.895759
1199.557,0.9084461
1203.414,0.8754852
1207.271,0.8305423
1211.128,0.8016366
1214.985,0.791589
1218.842,0.7968543
1222.699,0.8123811
1226.557,0.8203801
1230.414,0.8216098
1234.271,0.8290812
1238.128,0.8385177
1241.985,0.8468582
1245.842,0.857224
1249.699,0.8686909
1253.556,0.8800088
1257.413,0.8913529
1261.271,0.9057909
1265.128,0.9246941
1268.985,0.9422079
1272.842,0.952477
1276.699,0.9479719
1280.556,0.9264355
1284.413,0.8970859
1288.27,0.871277
1292.127,0.8537697
1295.984,0.8440683
1299.841,0.8398704
1303.698,0.8363606
1307.556,0.8289691
1311.413,0.8192365
1315.27,0.8103421
1319.127,0.8065086
1322.984,0.8092119
1326.841,0.8141531
1330.698,0.8159735
1334.555,0.8163326
1338.412,0.819747
1342.27,0.8269204
1346.127,0.8360036
1349.984,0.8479633
1353.841,0.8620802
1357.698,0.8766056
1361.555,0.890606
1365.412,0.9050597
1369.269,0.915674
1373.126,0.9149824
1376.983,0.8973328
1380.84,0.8785995
1384.698,0.8654373
1388.555,0.851891
1392.412,0.8367579
1396.269,0.8219814
1400.126,0.8145555
1403.983,0.8188853
1407.84,0.8379637
1411.697,0.8764625
1415.554,0.9171923
1419.411,0.9211237
1423.269,0.8966917
1427.125,0.8838567
1430.983,0.8843955
1434.84,0.8916741
1438.697,0.8943604
1442.554,0.8904486
1446.411,0.8860609
1450.268,0.8884424
1454.125,0.8974139
1457.982,0.920603
1461.839,0.9426902
1465.697,0.9471098
1469.554,0.942448
1473.411,0.9495716
1477.268,0.9354481
1481.125,0.8955203
1484.982,0.8616731
1488.839,0.8479056
1492.696,0.8514718
1496.553,0.8638402
1500.41,0.8804306
1504.268,0.8952944
1508.125,0.9266439
1511.982,0.9517938
1515.839,0.9698374
1519.696,0.9958113
1523.553,1.020984
1527.41,1.037716
1531.267,1.043658
1535.124,1.040064
1538.981,1.027819
1542.838,1.006056
1546.696,0.994802
1550.553,0.9861843
1554.41,0.9760268
1558.267,0.9623292
1562.124,0.9482418
1565.981,0.9370494
1569.838,0.9184306
1573.695,0.8981537
1577.552,0.8737069
1581.409,0.8543379
1585.267,0.841515
1589.124,0.8344418
1592.981,0.8368225
1596.838,0.8466709
1600.695,0.8645009
1604.552,0.8912668
1608.409,0.9193449
1612.266,0.9433513
1616.123,0.9707457
1619.98,0.9994225
1623.837,1.020225
1627.695,1.037175
1631.552,1.044491
1635.409,1.043742
1639.266,1.03206
1643.123,1.019621
1646.98,0.9951828
1650.837,0.9677876
1654.694,0.9335608
1658.551,0.9124141
1662.408,0.8880137
1666.266,0.8592501
1670.123,0.8233142
1673.98,0.7800465
1677.837,0.7377799
1681.694,0.6957334
1685.551,0.6332614
1689.408,0.5965935
1693.265,0.5786257
1697.122,0.5681629
1700.979,0.5574923
