"wavenumber","intensity"
674.9918,0.6355027
678.8489,0.6441702
682.706,0.6445629
686.5631,0.6483444
690.4202,0.6491228
694.2773,0.6456672
698.1344,0.638487
701.9915,0.6320755
705.8486,0.6289434
709.7057,0.6270019
713.5628,0.6234158
717.4199,0.6179498
721.277,0.6144087
725.1341,0.6171191
728.9911,0.6159809
732.8483,0.6036108
736.7054,0.5858297
740.5624,0.5713633
744.4196,0.5627017
748.2767,0.5582922
752.1337,0.5537283
755.9908,0.549491
759.848,0.5451306
763.705,0.5422152
767.5621,0.5383458
771.4193,0.5353951
775.2763,0.5332913
779.1334,0.5311639
782.9905,0.5288635
786.8476,0.5266421
790.7047,0.5250551
794.5618,0.5242705
798.4189,0.5214188
802.276,0.5176663
806.1331,0.5142199
809.9902,0.5113651
813.8473,0.509513
817.7043,0.5089231
821.5615,0.5083975
825.4186,0.5084899
829.2756,0.5080446
833.1328,0.5072548
836.9899,0.5070925
840.8469,0.5073792
844.704,0.5069397
848.5612,0.506256
852.4182,0.5053417
856.2753,0.5042012
860.1324,0.5034169
863.9895,0.5035528
867.8466,0.5032856
871.7037,0.5035599
875.5608,0.5048878
879.4179,0.5069194
883.275,0.5086532
887.1321,0.5099165
890.9892,0.5112746
894.8463,0.5147175
898.7034,0.5202911
902.5605,0.5276654
906.4176,0.5327317
910.2747,0.5321148
914.1318,0.5321686
917.9889,0.5369834
921.8459,0.5458025
925.7031,0.5614763
929.5602,0.5860174
933.4172,0.6041363
937.2744,0.591372
941.1315,0.5619109
944.9885,0.5406673
948.8456,0.5300995
952.7028,0.5240453
956.5598,0.5200983
960.4169,0.518028
964.274,0.5167013
968.1311,0.515681
971.9882,0.515929
975.8453,0.5174618
979.7024,0.519658
983.5595,0.523168
987.4166,0.5260426
991.2737,0.5261965
995.1308,0.526759
998.9879,0.5290765
1002.845,0.5318806
1006.702,0.5346957
1010.559,0.537726
1014.416,0.5396369
1018.273,0.5396007
1022.13,0.5394939
1025.988,0.5417358
1029.845,0.5453105
1033.702,0.5497421
1037.559,0.5555204
1041.416,0.5586011
1045.273,0.5567546
1049.13,0.5533304
1052.987,0.5512682
1056.844,0.5514833
1060.701,0.5533507
1064.559,0.5540983
1068.416,0.5507238
1072.273,0.5457668
1076.13,0.5429558
1079.987,0.5430889
1083.844,0.5452995
1087.701,0.5482785
1091.558,0.5497298
1095.415,0.5501094
1099.272,0.5501848
1103.13,0.5498174
1106.987,0.5496638
1110.844,0.5501682
1114.701,0.5516045
1118.558,0.5536107
1122.415,0.5572035
1126.272,0.5631441
1130.129,0.5716722
1133.986,0.5855702
1137.843,0.5990136
1141.7,0.6038142
1145.558,0.6033399
1149.415,0.5989633
1153.272,0.5911918
1157.129,0.5844503
1160.986,0.5825708
1164.843,0.5870821
1168.7,0.5969703
1172.557,0.612051
1176.414,0.6293415
1180.271,0.6389162
1184.129,0.6386703
1187.986,0.6426492
1191.843,0.6610763
1195.7,0.6841813
1199.557,0.6847244
1203.414,0.6591031
1207.271,0.6317909
1211.128,0.6167887
1214.985,0.6129245
1218.842,0.6173605
1222.699,0.6260787
1226.557,0.6304748
1230.414,0.632127
1234.271,0.6365255
1238.128,0.6414112
1241.985,0.6462628
1245.842,0.6518373
1249.699,0.6578304
1253.556,0.6644908
1257.413,0.6727214
1261.271,0.6829749
1265.128,0.6949637
1268.985,0.7058043
1272.842,0.7109494
1276.699,0.7033961
1280.556,0.6832128
1284.413,0.6610628
1288.27,0.6451015
1292.127,0.6361371
1295.984,0.6322444
1299.841,0.631067
1303.698,0.6297705
1307.556,0.6257442
1311.413,0.6206474
1315.27,0.6172901
1319.127,0.6168804
1322.984,0.6186962
1326.841,0.6216717
1330.698,0.6231062
1334.555,0.6233799
1338.412,0.6254494
1342.27,0.6296556
1346.127,0.6349086
1349.984,0.6417816
1353.841,0.6492235
1357.698,0.6568532
1361.555,0.6647968
1365.412,0.67261
1369.269,0.6779022
1373.126,0.6758503
1376.983,0.6642079
1380.84,0.6541921
1384.698,0.6481951
1388.555,0.6418409
1392.412,0.6348243
1396.269,0.6292826
1400.126,0.6271862
1403.983,0.6310323
1407.84,0.6436418
1411.697,0.6664764
1415.554,0.6884218
1419.411,0.6867292
1423.269,0.6692324
1427.125,0.6615074
1430.983,0.6629784
1434.84,0.6672783
1438.697,0.6683056
1442.554,0.6664145
1446.411,0.6650072
1450.268,0.6682049
1454.125,0.6747448
1457.982,0.6904045
1461.839,0.7037074
1465.697,0.7052447
1469.554,0.7024607
1473.411,0.7081895
1477.268,0.6980016
1481.125,0.673499
1484.982,0.6560277
1488.839,0.6533476
1492.696,0.6593074
1496.553,0.6686845
1500.41,0.6806197
1504.268,0.6903529
1508.125,0.7102489
1511.982,0.7278259
1515.839,0.7414452
1519.696,0.7634629
1523.553,0.7877702
1527.41,0.8062426
1531.267,0.8146686
1535.124,0.8134872
1538.981,0.8011518
1542.838,0.7758411
1546.696,0.7586431
1550.553,0.7449006
1554.41,0.7310967
1558.267,0.712815
1562.124,0.6938898
1565.981,0.6816217
1569.838,0.665823
1573.695,0.6514984
1577.552,0.638543
1581.409,0.6300541
1585.267,0.626334
1589.124,0.6264848
1592.981,0.6318814
1596.838,0.6418065
1600.695,0.6561169
1604.552,0.6742892
1608.409,0.6931833
1612.266,0.7109098
1616.123,0.7334104
1619.98,0.7599244
1623.837,0.7828717
1627.695,0.8062316
1631.552,0.8214407
1635.409,0.8259588
1639.266,0.814514
1643.123,0.8008412
1646.98,0.7744523
1650.837,0.7445132
1654.694,0.7026654
1658.551,0.6747797
1662.408,0.6465781
1666.266,0.6178809
1670.123,0.5899642
1673.98,0.5637504
1677.837,0.541611
1681.694,0.5227013
1685.551,0.4967283
1689.408,0.4818219
1693.265,0.475004
1697.122,0.4726936
1700.979,0.4696286
1704.837,0.4688542
1708.694,0.4685502
1712.551,0.4699939
1716.408,0.4717194
1720.265,0.4727873
1724.122,0.4733384
1727.979,0.475112
1731.836,0.4770522
1735.693,0.4787871
1739.55,0.4781893
1743.407,0.4768666
1747.265,0.4746779
1751.122,0.4726703
1754.979,0.4707257
1758.836,0.469453
1762.693,0.4670332
1766.55,0.4652201
1770.407,0.4645644
1774.264,0.4641156
1778.121,0.4634514
1781.978,0.4634008
1785.836,0.4632291
1789.693,0.4637321
1793.55,0.4640881
1797.407,0.4641701
1801.264,0.4641645
1805.121,0.4644946
1808.978,0.464821
1812.835,0.464974
1816.692,0.4650987
1820.549,0.4657634
1824.406,0.4664079
1828.264,0.4673076
1832.121,0.4678061
1835.978,0.4680854
1839.835,0.4687251
1843.692,0.46958
1847.549,0.4696057
1851.406,0.4696953
1855.263,0.4701574
1859.12,0.4710329
1862.977,0.4718304
1866.835,0.4729245
1870.692,0.4736176
1874.549,0.473943
1878.406,0.4743035
1882.263,0.4748257
1886.12,0.4755959
1889.977,0.4765793
1893.834,0.4769459
1897.691,0.4766475
1901.548,0.4765831
1905.406,0.4770739
1909.263,0.4775015
1913.12,0.4780241
1916.977,0.4784624
1920.834,0.4787315
1924.691,0.4790427
1928.548,0.4796849
1932.405,0.4801128
1936.262,0.4802512
1940.119,0.4806808
1943.976,0.4813795
1947.834,0.4818153
1951.691,0.482078
1955.548,0.4823796
1959.405,0.4828565
1963.262,0.4831973
1967.119,0.4837536
1970.976,0.4840569
1974.833,0.4842596
1978.69,0.4845156
1982.547,0.4847906
1986.405,0.4849851
1990.262,0.485283
1994.119,0.4855425
1997.976,0.4857544
2001.833,0.4859546
2005.69,0.4861065
2009.547,0.4861221
2013.404,0.4865477
2017.261,0.4871545
2021.118,0.487485
2024.975,0.4878865
2028.833,0.4883846
2032.69,0.4888233
2036.547,0.4891723
2040.404,0.4894497
2044.261,0.4897081
2048.118,0.4901497
2051.975,0.4903475
2055.832,0.4905537
2059.689,0.4909003
2063.546,0.4910137
2067.404,0.4909121
2071.261,0.4911068
2075.118,0.4915623
2078.975,0.4919108
2082.832,0.4920849
2086.689,0.4923529
2090.546,0.4925703
2094.403,0.4929495
2098.26,0.4933364
2102.117,0.4932296
2105.975,0.4932293
2109.832,0.4933922
2113.689,0.4934716
2117.546,0.4935058
2121.403,0.4934153
2125.26,0.4935497
2129.117,0.4941671
2132.974,0.4945172
2136.831,0.4945976
2140.688,0.4947515
2144.545,0.4950165
2148.403,0.495415
2152.26,0.4955418
2156.117,0.4955716
2159.974,0.4956162
2163.831,0.4957477
2167.688,0.4957811
2171.545,0.4955974
2175.402,0.49557
2179.259,0.4958104
2183.116,0.4958861
2186.974,0.4960646
2190.831,0.4960389
2194.688,0.4957461
2198.545,0.4954749
2202.402,0.4953824
2206.259,0.4954188
2210.116,0.4956588
2213.973,0.4961424
2217.83,0.4965113
2221.688,0.4965302
2225.544,0.4964002
2229.402,0.4963315
2233.259,0.4963789
2237.116,0.4965659
2240.973,0.4967322
2244.83,0.496833
2248.687,0.4967812
2252.544,0.4967406
2256.401,0.4973837
2260.258,0.4978086
2264.115,0.4977365
2267.973,0.4977643
2271.83,0.4977017
2275.687,0.49751
2279.544,0.4975226
2283.401,0.4979402
2287.258,0.4984232
2291.115,0.4984419
2294.972,0.4982569
2298.829,0.4982231
2302.687,0.4984813
2306.543,0.4988518
2310.401,0.4995666
2314.258,0.500089
2318.115,0.5004308
2321.972,0.5008532
2325.829,0.5010344
2329.686,0.5005907
2333.543,0.5002996
