"wavenumber","intensity"
674.9918,0.3195699
678.8489,0.3271877
682.706,0.3271877
686.5631,0.3309871
690.4202,0.3340153
694.2773,0.3350988
698.1344,0.3346962
701.9915,0.3338692
705.8486,0.3332689
709.7057,0.3323014
713.5628,0.3317913
717.4199,0.331248
721.277,0.3305902
725.1341,0.3305629
728.9911,0.3309226
732.8483,0.3285246
736.7054,0.3240961
740.5624,0.3191288
744.4196,0.3154686
748.2767,0.3128426
752.1337,0.3105839
755.9908,0.3086951
759.848,0.3074066
763.705,0.3058968
767.5621,0.3045397
771.4193,0.3036294
775.2763,0.3027486
779.1334,0.3009732
782.9905,0.2990137
786.8476,0.2984888
790.7047,0.2989207
794.5618,0.2987154
798.4189,0.2972186
802.276,0.2948743
806.1331,0.2929676
809.9902,0.290985
813.8473,0.2895079
817.7043,0.288249
821.5615,0.2866042
825.4186,0.2851169
829.2756,0.2844708
833.1328,0.2841665
836.9899,0.2839658
840.8469,0.2835124
844.704,0.2823672
848.5612,0.281427
852.4182,0.2807446
856.2753,0.2796728
860.1324,0.2791039
863.9895,0.2787711
867.8466,0.2780736
871.7037,0.2772645
875.5608,0.277132
879.4179,0.2775405
883.275,0.2781214
887.1321,0.2789692
890.9892,0.2800009
894.8463,0.2816073
898.7034,0.284086
902.5605,0.2877586
906.4176,0.2896306
910.2747,0.2884498
914.1318,0.2879116
917.9889,0.288916
921.8459,0.2912409
925.7031,0.2962558
929.5602,0.3044941
933.4172,0.3112272
937.2744,0.3079595
941.1315,0.2974484
944.9885,0.288941
948.8456,0.2835985
952.7028,0.2801249
956.5598,0.2781785
960.4169,0.2771576
964.274,0.2757728
968.1311,0.2746023
971.9882,0.2745681
975.8453,0.2750911
979.7024,0.2755861
983.5595,0.2765992
987.4166,0.2776554
991.2737,0.2779719
995.1308,0.2785368
998.9879,0.2790094
1002.845,0.2793694
1006.702,0.28043
1010.559,0.2818812
1014.416,0.2830683
1018.273,0.2834623
1022.13,0.2835115
1025.988,0.2836309
1029.845,0.2843765
1033.702,0.2863
1037.559,0.2884374
1041.416,0.2889899
1045.273,0.288195
1049.13,0.2868602
1052.987,0.2859776
1056.844,0.2860593
1060.701,0.286617
1064.559,0.2865092
1068.416,0.2852767
1072.273,0.2831507
1076.13,0.2823172
1079.987,0.2827451
1083.844,0.2829074
1087.701,0.2831518
1091.558,0.2833467
1095.415,0.2835939
1099.272,0.2838764
1103.13,0.2837339
1106.987,0.2831285
1110.844,0.2828995
1114.701,0.2834088
1118.558,0.2846702
1122.415,0.2861884
1126.272,0.2878222
1130.129,0.2906064
1133.986,0.2956024
1137.843,0.3004891
1141.7,0.3021702
1145.558,0.3020885
1149.415,0.300864
1153.272,0.298095
1157.129,0.2957282
1160.986,0.2947907
1164.843,0.2961961
1168.7,0.2995926
1172.557,0.304155
1176.414,0.309053
1180.271,0.3115777
1184.129,0.3117276
1187.986,0.3130005
1191.843,0.317572
1195.7,0.3231198
1199.557,0.3238434
1203.414,0.3184345
1207.271,0.3114621
1211.128,0.3065767
1214.985,0.3049933
1218.842,0.3061229
1222.699,0.308602
1226.557,0.3096056
1230.414,0.3096271
1234.271,0.3103049
1238.128,0.3114911
1241.985,0.3129517
1245.842,0.3143101
1249.699,0.3160305
1253.556,0.317888
1257.413,0.3195064
1261.271,0.3216666
1265.128,0.3242534
1268.985,0.326316
1272.842,0.3272309
1276.699,0.3258841
1280.556,0.3224079
1284.413,0.3175189
1288.27,0.3136562
1292.127,0.3114988
1295.984,0.3101143
1299.841,0.3095433
1303.698,0.3090853
1307.556,0.3079675
1311.413,0.3065858
1315.27,0.3055204
1319.127,0.3054718
1322.984,0.3062781
1326.841,0.3070035
1330.698,0.3071093
1334.555,0.3070819
1338.412,0.3074003
1342.27,0.3084102
1346.127,0.3099472
1349.984,0.3115748
1353.841,0.3131182
1357.698,0.3146986
1361.555,0.3163893
1365.412,0.3183747
1369.269,0.3196668
1373.126,0.3192387
1376.983,0.316869
1380.84,0.3145021
1384.698,0.3129362
1388.555,0.311584
1392.412,0.3097343
1396.269,0.3078159
1400.126,0.3070652
1403.983,0.3079808
1407.84,0.3110997
1411.697,0.3163393
1415.554,0.320347
1419.411,0.3193107
1423.269,0.3163442
1427.125,0.315074
1430.983,0.3149163
1434.84,0.3151976
1438.697,0.315049
