"wavenumber","intensity"
674.9918,0.4837493
678.8489,0.4889151
682.706,0.4890928
686.5631,0.4915517
690.4202,0.4920302
694.2773,0.4902691
698.1344,0.4870183
701.9915,0.484243
705.8486,0.4820704
709.7057,0.4808071
713.5628,0.4795764
717.4199,0.4770634
721.277,0.4747401
725.1341,0.4754252
728.9911,0.4747353
732.8483,0.4695173
736.7054,0.4608213
740.5624,0.4539644
744.4196,0.4503456
748.2767,0.4491045
752.1337,0.4479237
755.9908,0.4463513
759.848,0.4436209
763.705,0.4419923
767.5621,0.4403101
771.4193,0.439384
775.2763,0.4389783
779.1334,0.438497
782.9905,0.4378379
786.8476,0.4374021
790.7047,0.4370028
794.5618,0.4365486
798.4189,0.4353194
802.276,0.434395
806.1331,0.4338168
809.9902,0.4337439
813.8473,0.4332351
817.7043,0.4322239
821.5615,0.4304098
825.4186,0.4294972
829.2756,0.4293648
833.1328,0.4286904
836.9899,0.4277844
840.8469,0.4286579
844.704,0.4290679
848.5612,0.4280722
852.4182,0.4270991
856.2753,0.4269436
860.1324,0.4268351
863.9895,0.4267417
867.8466,0.4266708
871.7037,0.4265343
875.5608,0.4268106
879.4179,0.4279318
883.275,0.4296334
887.1321,0.4311481
890.9892,0.4321586
894.8463,0.4340985
898.7034,0.4375533
902.5605,0.4426092
906.4176,0.4445705
910.2747,0.4439192
914.1318,0.444417
917.9889,0.4469942
921.8459,0.4509913
925.7031,0.4579621
929.5602,0.4693921
933.4172,0.4768035
937.2744,0.4691476
941.1315,0.4553032
944.9885,0.4458266
948.8456,0.4415526
952.7028,0.4395923
956.5598,0.4385386
960.4169,0.4382534
964.274,0.4378564
968.1311,0.4374915
971.9882,0.4375171
975.8453,0.437837
979.7024,0.4398057
983.5595,0.4420142
987.4166,0.4432906
991.2737,0.4439781
995.1308,0.4448324
998.9879,0.4461839
1002.845,0.4480771
1006.702,0.450228
1010.559,0.4520361
1014.416,0.4526908
1018.273,0.4526907
1022.13,0.4533821
1025.988,0.4547733
1029.845,0.4566713
1033.702,0.4598685
1037.559,0.4632399
1041.416,0.4646138
1045.273,0.4639602
1049.13,0.4627377
1052.987,0.4620727
1056.844,0.4625938
1060.701,0.4635829
1064.559,0.4641657
1068.416,0.462376
1072.273,0.4596255
1076.13,0.4585675
1079.987,0.4588769
1083.844,0.4597041
1087.701,0.4616232
1091.558,0.4631316
1095.415,0.4632651
1099.272,0.4633871
1103.13,0.4633657
1106.987,0.4628983
1110.844,0.4624054
1114.701,0.4629772
1118.558,0.4643922
1122.415,0.4662285
1126.272,0.4693767
1130.129,0.4742141
1133.986,0.4808845
1137.843,0.486294
1141.7,0.4880872
1145.558,0.4880008
1149.415,0.4864825
1153.272,0.4832316
1157.129,0.4811459
1160.986,0.4817003
1164.843,0.4842607
1168.7,0.4890356
1172.557,0.4963161
1176.414,0.5031378
1180.271,0.5064397
1184.129,0.5067632
1187.986,0.5090873
1191.843,0.5165223
1195.7,0.524546
1199.557,0.5219409
1203.414,0.5089868
1207.271,0.4974167
1211.128,0.4924695
1214.985,0.4921583
1218.842,0.494924
1222.699,0.4987833
1226.557,0.5004118
1230.414,0.5010796
1234.271,0.5029188
1238.128,0.5048268
1241.985,0.5068611
1245.842,0.509549
1249.699,0.5120594
1253.556,0.5148473
1257.413,0.5181954
1261.271,0.5222686
1265.128,0.5269939
1268.985,0.5307503
1272.842,0.5311649
1276.699,0.5258653
1280.556,0.5156692
1284.413,0.5053657
1288.27,0.4988634
1292.127,0.4961822
1295.984,0.4953132
1299.841,0.4955702
1303.698,0.4959283
1307.556,0.494719
1311.413,0.4930062
1315.27,0.4919986
1319.127,0.4922015
1322.984,0.4936533
1326.841,0.4954165
1330.698,0.4959785
1334.555,0.4962555
1338.412,0.4971446
1342.27,0.4989202
1346.127,0.5011666
1349.984,0.5040582
1353.841,0.5075751
1357.698,0.5111521
1361.555,0.5145293
1365.412,0.5178147
1369.269,0.5192447
1373.126,0.5174705
1376.983,0.5120991
1380.84,0.5076158
1384.698,0.5053119
1388.555,0.5035278
1392.412,0.5014341
1396.269,0.500246
1400.126,0.5002017
1403.983,0.5024604
1407.84,0.5079665
1411.697,0.5174059
1415.554,0.5250316
1419.411,0.521627
1423.269,0.513958
1427.125,0.5114763
1430.983,0.5118848
1434.84,0.5137824
1438.697,0.5143257
1442.554,0.5143234
1446.411,0.5145661
1450.268,0.5162327
1454.125,0.5192243
1457.982,0.5259777
1461.839,0.5311286
1465.697,0.531026
1469.554,0.5292565
1473.411,0.5307987
1477.268,0.5261853
1481.125,0.5169439
1484.982,0.5111861
1488.839,0.5116512
1492.696,0.5150768
1496.553,0.5193597
1500.41,0.5243923
1504.268,0.5291269
1508.125,0.5361585
1511.982,0.5421912
1515.839,0.5480803
1519.696,0.557077
1523.553,0.5670524
1527.41,0.5744096
1531.267,0.5761853
1535.124,0.5730143
1538.981,0.5653242
1542.838,0.5518505
1546.696,0.5429116
1550.553,0.5357025
1554.41,0.5287857
1558.267,0.5195528
1562.124,0.5097758
1565.981,0.5042255
1569.838,0.4978244
1573.695,0.4932202
1577.552,0.4896862
1581.409,0.4875035
1585.267,0.4882898
1589.124,0.4913456
1592.981,0.4958104
1596.838,0.500811
1600.695,0.5072829
1604.552,0.5158015
1608.409,0.5240271
1612.266,0.531189
1616.123,0.5402457
1619.98,0.5514216
1623.837,0.5617318
1627.695,0.5715047
1631.552,0.5768988
1635.409,0.5767555
1639.266,0.5692098
1643.123,0.5613561
1646.98,0.5467599
1650.837,0.5307099
1654.694,0.5093508
1658.551,0.4950634
1662.408,0.4808888
1666.266,0.4665174
1670.123,0.4537489
1673.98,0.4426357
1677.837,0.4336314
1681.694,0.4273537
1685.551,0.4195573
1689.408,0.415078
1693.265,0.4132305
1697.122,0.413311
1700.979,0.4131118
1704.837,0.4131787
1708.694,0.4137215
1712.551,0.4156425
1716.408,0.4174454
1720.265,0.418484
1724.122,0.4194418
1727.979,0.4211793
1731.836,0.4231699
1735.693,0.4243977
1739.55,0.4240023
1743.407,0.4232844
1747.265,0.4225268
1751.122,0.4217561
1754.979,0.4210437
1758.836,0.420698
1762.693,0.4193217
1766.55,0.4179105
1770.407,0.4172386
1774.264,0.4170272
1778.121,0.4170512
1781.978,0.4172286
1785.836,0.4173088
1789.693,0.4178726
1793.55,0.4181466
1797.407,0.4183007
1801.264,0.4184192
1805.121,0.4189455
1808.978,0.4194594
1812.835,0.4200005
1816.692,0.420654
1820.549,0.4212058
1824.406,0.4215934
1828.264,0.422027
1832.121,0.422017
1835.978,0.4221164
1839.835,0.4226293
1843.692,0.4230995
1847.549,0.4231724
1851.406,0.4233077
1855.263,0.4237251
1859.12,0.4244441
1862.977,0.4251858
1866.835,0.4259186
1870.692,0.426102
1874.549,0.4263963
1878.406,0.4268934
1882.263,0.4272436
1886.12,0.4274813
1889.977,0.4277115
1893.834,0.4276384
1897.691,0.4278117
1901.548,0.4279774
1905.406,0.4279767
1909.263,0.4279561
1913.12,0.4281031
1916.977,0.4282779
1920.834,0.4283193
1924.691,0.4283411
1928.548,0.4286128
1932.405,0.4287014
1936.262,0.4287418
1940.119,0.4289647
1943.976,0.429141
