"wavenumber","intensity"
674.9918,0.6496816
678.8489,0.6617525
682.706,0.6619004
686.5631,0.6642249
690.4202,0.6669748
694.2773,0.6666977
698.1344,0.6631312
701.9915,0.6604428
705.8486,0.657828
709.7057,0.6540363
713.5628,0.65158
717.4199,0.6500738
721.277,0.6498154
725.1341,0.6516434
728.9911,0.6502345
732.8483,0.640931
736.7054,0.627511
740.5624,0.6175379
744.4196,0.6122485
748.2767,0.6087454
752.1337,0.6048383
755.9908,0.6010842
759.848,0.5980257
763.705,0.5941101
767.5621,0.589212
771.4193,0.5852593
775.2763,0.5823752
779.1334,0.5792758
782.9905,0.5765063
786.8476,0.5753762
790.7047,0.5744437
794.5618,0.5731441
798.4189,0.5708479
802.276,0.5669721
806.1331,0.5631273
809.9902,0.56
813.8473,0.5563446
817.7043,0.552823
821.5615,0.5489752
825.4186,0.5459987
829.2756,0.54399
833.1328,0.5424659
836.9899,0.5416452
840.8469,0.5410078
844.704,0.5397776
848.5612,0.5381209
852.4182,0.5359397
856.2753,0.5338092
860.1324,0.532344
863.9895,0.5320655
867.8466,0.5303973
871.7037,0.5294562
875.5608,0.5304226
879.4179,0.5319085
883.275,0.5331311
887.1321,0.5343359
890.9892,0.5351101
894.8463,0.5372485
898.7034,0.5427549
902.5605,0.5514936
906.4176,0.5567353
910.2747,0.5551735
914.1318,0.5536921
917.9889,0.5570987
921.8459,0.5643966
925.7031,0.5767393
929.5602,0.5971833
933.4172,0.6144509
937.2744,0.6069806
941.1315,0.581941
944.9885,0.5608801
948.8456,0.548572
952.7028,0.5416505
956.5598,0.5368178
960.4169,0.5335311
964.274,0.5315927
968.1311,0.5301089
971.9882,0.5294012
975.8453,0.5294281
979.7024,0.531149
983.5595,0.5348473
987.4166,0.538209
991.2737,0.5391155
995.1308,0.539184
998.9879,0.5405426
1002.845,0.5431967
1006.702,0.5458927
1010.559,0.5485578
1014.416,0.5499012
1018.273,0.5494961
1022.13,0.5493425
1025.988,0.55135
1029.845,0.5541434
1033.702,0.5574086
1037.559,0.5624214
1041.416,0.5652987
1045.273,0.5634073
1049.13,0.5599115
1052.987,0.5584303
1056.844,0.5592788
1060.701,0.5606105
1064.559,0.5602325
1068.416,0.5563983
1072.273,0.5513276
1076.13,0.548515
1079.987,0.5481688
1083.844,0.5489939
1087.701,0.5506772
1091.558,0.5516683
1095.415,0.5520381
1099.272,0.5524889
1103.13,0.5526946
1106.987,0.5527766
1110.844,0.55244
1114.701,0.55285
1118.558,0.5550255
1122.415,0.5579879
1126.272,0.5619222
1130.129,0.5693493
1133.986,0.5826079
1137.843,0.5955223
1141.7,0.6001256
1145.558,0.6000839
1149.415,0.5973523
1153.272,0.5900279
1157.129,0.5824381
1160.986,0.5795459
1164.843,0.5822065
1168.7,0.590187
1172.557,0.6035894
1176.414,0.6181808
1180.271,0.6257944
1184.129,0.6249673
1187.986,0.6264278
1191.843,0.6380363
1195.7,0.6544273
1199.557,0.6591201
1203.414,0.6462669
1207.271,0.6281155
1211.128,0.6156591
1214.985,0.6103761
1218.842,0.6117741
1222.699,0.6180202
1226.557,0.6211986
1230.414,0.6215454
1234.271,0.6238706
1238.128,0.6269686
1241.985,0.629999
1245.842,0.6336982
1249.699,0.6377233
1253.556,0.6417644
1257.413,0.6470719
1261.271,0.6535783
1265.128,0.6601714
1268.985,0.665747
1272.842,0.6685251
1276.699,0.6650249
1280.556,0.655566
1284.413,0.6438065
1288.27,0.6332924
1292.127,0.6266053
1295.984,0.6229599
1299.841,0.6211693
