"wavenumber","intensity"
674.9918,0.9636465
678.8489,0.9795823
682.706,0.9799771
686.5631,0.9828635
690.4202,0.9799218
694.2773,0.9742484
698.1344,0.9678548
701.9915,0.9621258
705.8486,0.9590083
709.7057,0.9595164
713.5628,0.958299
717.4199,0.9514998
721.277,0.9477591
725.1341,0.9520104
728.9911,0.9504178
732.8483,0.9369034
736.7054,0.915494
740.5624,0.9000203
744.4196,0.8924795
748.2767,0.8870952
752.1337,0.8823814
755.9908,0.879801
759.848,0.8756043
763.705,0.87217
767.5621,0.8677599
771.4193,0.862464
775.2763,0.8593124
779.1334,0.8575783
782.9905,0.8558019
786.8476,0.8549685
790.7047,0.8556498
794.5618,0.8592247
798.4189,0.8586856
802.276,0.8528934
806.1331,0.8470882
809.9902,0.8434617
813.8473,0.8417966
817.7043,0.8403813
821.5615,0.8393965
825.4186,0.8391213
829.2756,0.8376521
833.1328,0.8377952
836.9899,0.8400545
840.8469,0.8427716
844.704,0.8443567
848.5612,0.8442882
852.4182,0.8424585
856.2753,0.8413468
860.1324,0.8416739
863.9895,0.841746
867.8466,0.841088
871.7037,0.8420503
875.5608,0.8443462
879.4179,0.8460047
883.275,0.8476435
887.1321,0.8494466
890.9892,0.850789
894.8463,0.8544458
898.7034,0.864188
902.5605,0.8800757
906.4176,0.8891932
910.2747,0.8871948
914.1318,0.8855145
917.9889,0.8926982
921.8459,0.9065956
925.7031,0.9272017
929.5602,0.9595091
933.4172,0.983287
937.2744,0.9668129
941.1315,0.9267118
944.9885,0.8962439
948.8456,0.8787146
952.7028,0.8688135
956.5598,0.8631067
960.4169,0.8580539
964.274,0.8541622
968.1311,0.8517011
971.9882,0.8513528
975.8453,0.8528665
979.7024,0.8563863
983.5595,0.8628854
987.4166,0.8685775
991.2737,0.8706856
995.1308,0.8736273
998.9879,0.8779062
1002.845,0.8814864
1006.702,0.8852845
1010.559,0.8891048
1014.416,0.8924195
1018.273,0.8936198
1022.13,0.8955779
1025.988,0.8995355
1029.845,0.9045769
1033.702,0.9123842
1037.559,0.9209695
1041.416,0.9260645
1045.273,0.9241243
1049.13,0.917841
1052.987,0.9153419
1056.844,0.917249
1060.701,0.9199634
1064.559,0.9218765
1068.416,0.9180332
1072.273,0.9096736
1076.13,0.9041668
1079.987,0.9044744
1083.844,0.9069576
1087.701,0.9098413
1091.558,0.9107563
1095.415,0.9120316
1099.272,0.9135591
1103.13,0.9137203
1106.987,0.9135143
1110.844,0.9136419
1114.701,0.9145362
1118.558,0.9171916
1122.415,0.9217784
1126.272,0.9296371
1130.129,0.942301
1133.986,0.9620125
1137.843,0.9795346
1141.7,0.9867783
1145.558,0.9866431
1149.415,0.9804129
1153.272,0.9701133
1157.129,0.9615511
1160.986,0.958758
1164.843,0.9635053
1168.7,0.975527
1172.557,0.9958395
1176.414,1.01742
1180.271,1.028378
1184.129,1.029276
1187.986,1.034758
1191.843,1.055915
1195.7,1.081971
1199.557,1.081197
1203.414,1.051195
1207.271,1.019966
1211.128,1.003289
1214.985,0.9991021
1218.842,1.003615
1222.699,1.014466
1226.557,1.020622
1230.414,1.021363
1234.271,1.026313
1238.128,1.032808
1241.985,1.039413
1245.842,1.04645
1249.699,1.053454
1253.556,1.060787
1257.413,1.069959
1261.271,1.081912
1265.128,1.095144
1268.985,1.105579
1272.842,1.110283
1276.699,1.100728
1280.556,1.078366
1284.413,1.055199
1288.27,1.039228
1292.127,1.029915
1295.984,1.025609
1299.841,1.024635
1303.698,1.023443
1307.556,1.019145
1311.413,1.014419
1315.27,1.011208
1319.127,1.011179
1322.984,1.014119
1326.841,1.018128
1330.698,1.019319
1334.555,1.018805
1338.412,1.020061
1342.27,1.025649
1346.127,1.033328
1349.984,1.041997
1353.841,1.050722
1357.698,1.058973
1361.555,1.066615
1365.412,1.075084
1369.269,1.080077
1373.126,1.076039
1376.983,1.062034
1380.84,1.051278
1384.698,1.044525
1388.555,1.037652
1392.412,1.029751
1396.269,1.022164
1400.126,1.021201
1403.983,1.027481
1407.84,1.04272
1411.697,1.068266
1415.554,1.090343
1419.411,1.085425
1423.269,1.067469
1427.125,1.059912
1430.983,1.060372
1434.84,1.064512
1438.697,1.067018
1442.554,1.067217
1446.411,1.065572
1450.268,1.067649
1454.125,1.072231
1457.982,1.086948
1461.839,1.103169
1465.697,1.105414
1469.554,1.100974
1473.411,1.103537
1477.268,1.094415
1481.125,1.071693
1484.982,1.052174
1488.839,1.046479
1492.696,1.055479
1496.553,1.067035
1500.41,1.079141
1504.268,1.088658
1508.125,1.106566
1511.982,1.127746
1515.839,1.141487
1519.696,1.160928
1523.553,1.184897
1527.41,1.203719
1531.267,1.206992
1535.124,1.200068
1538.981,1.183519
1542.838,1.15095
1546.696,1.12947
1550.553,1.11252
1554.41,1.098172
1558.267,1.080562
