"wavenumber","intensity"
674.9918,0.4240116
678.8489,0.4462934
682.706,0.4462934
686.5631,0.4543398
690.4202,0.4565609
694.2773,0.4447012
698.1344,0.4344485
701.9915,0.4269546
705.8486,0.4291534
709.7057,0.4267446
713.5628,0.4195002
717.4199,0.415674
721.277,0.4130655
725.1341,0.4155728
728.9911,0.4169164
732.8483,0.4085535
736.7054,0.3959953
740.5624,0.3798468
744.4196,0.3683083
748.2767,0.3635474
752.1337,0.3586476
755.9908,0.3537075
759.848,0.3497254
763.705,0.3427447
767.5621,0.3333521
771.4193,0.3256868
775.2763,0.3194471
779.1334,0.3156953
782.9905,0.3131282
786.8476,0.3079036
790.7047,0.3028153
794.5618,0.3026266
798.4189,0.3017125
802.276,0.2881535
806.1331,0.2677664
809.9902,0.2533923
813.8473,0.2430007
817.7043,0.2359983
821.5615,0.2319678
825.4186,0.2270631
829.2756,0.2204777
833.1328,0.2180862
836.9899,0.2157856
840.8469,0.2137951
844.704,0.2124332
848.5612,0.2123512
852.4182,0.2087641
856.2753,0.2044474
860.1324,0.204607
863.9895,0.2080573
867.8466,0.2107921
871.7037,0.2153779
875.5608,0.2234851
879.4179,0.2315267
883.275,0.2382214
887.1321,0.2441881
890.9892,0.2487831
894.8463,0.2597508
898.7034,0.2816924
902.5605,0.3072459
906.4176,0.3279996
910.2747,0.3383716
914.1318,0.3410686
917.9889,0.3445174
921.8459,0.3536577
925.7031,0.3731905
929.5602,0.4022631
933.4172,0.4259847
937.2744,0.4162537
941.1315,0.3783749
944.9885,0.3423455
948.8456,0.3217393
952.7028,0.310291
956.5598,0.3028822
960.4169,0.3004593
964.274,0.3038341
968.1311,0.3124411
971.9882,0.3213923
975.8453,0.3294807
979.7024,0.3446001
983.5595,0.3651994
987.4166,0.386539
991.2737,0.4015465
995.1308,0.4122534
998.9879,0.4232221
1002.845,0.4286731
1006.702,0.4292963
1010.559,0.428153
1014.416,0.4273262
1018.273,0.4260238
1022.13,0.4250488
1025.988,0.4289908
1029.845,0.4323522
1033.702,0.4304108
1037.559,0.4247806
1041.416,0.419271
1045.273,0.4105918
1049.13,0.3997104
1052.987,0.390458
1056.844,0.3810863
1060.701,0.3714223
1064.559,0.3642337
1068.416,0.3542112
1072.273,0.3425032
1076.13,0.3337858
1079.987,0.329329
