"wavenumber","intensity"
674.9918,0.5778631
678.8489,0.5930424
682.706,0.5930424
686.5631,0.6026677
690.4202,0.605539
694.2773,0.594816
698.1344,0.5938989
701.9915,0.5867173
705.8486,0.5740585
709.7057,0.5631185
713.5628,0.5592297
717.4199,0.5581309
721.277,0.5544914
725.1341,0.5553907
728.9911,0.5633059
732.8483,0.5549877
736.7054,0.5373511
740.5624,0.5188558
744.4196,0.5030991
748.2767,0.4965575
752.1337,0.4850268
755.9908,0.4718349
759.848,0.4661691
763.705,0.4573416
767.5621,0.4459994
771.4193,0.4370461
775.2763,0.4335133
779.1334,0.4300787
782.9905,0.4210522
786.8476,0.4115609
790.7047,0.4097996
794.5618,0.4140797
798.4189,0.4140055
802.276,0.398858
806.1331,0.3765706
809.9902,0.3557747
813.8473,0.3379547
817.7043,0.3234202
821.5615,0.3147808
825.4186,0.3089534
829.2756,0.3012348
833.1328,0.2949007
836.9899,0.2905828
840.8469,0.287145
844.704,0.284344
848.5612,0.283213
852.4182,0.2763749
856.2753,0.2665858
860.1324,0.2627206
863.9895,0.266473
867.8466,0.2736032
871.7037,0.2798579
875.5608,0.2844773
879.4179,0.2903796
883.275,0.2963603
887.1321,0.3006865
890.9892,0.3051379
894.8463,0.3161996
898.7034,0.3407208
902.5605,0.3757583
906.4176,0.4023287
910.2747,0.4094661
914.1318,0.4166055
917.9889,0.4287266
921.8459,0.4428331
925.7031,0.4698067
929.5602,0.5159385
933.4172,0.5585652
937.2744,0.5561901
941.1315,0.5081099
944.9885,0.4520802
948.8456,0.4134566
952.7028,0.3896265
956.5598,0.3749416
960.4169,0.3708764
964.274,0.3686946
968.1311,0.3687103
971.9882,0.3756723
975.8453,0.3853751
979.7024,0.4009884
983.5595,0.4205333
987.4166,0.4344701
991.2737,0.444866
995.1308,0.4587274
998.9879,0.4722457
1002.845,0.4838296
1006.702,0.4933682
1010.559,0.4985748
1014.416,0.5009344
1018.273,0.5014119
1022.13,0.5010308
1025.988,0.5072346
1029.845,0.5126591
1033.702,0.5162594
1037.559,0.5231928
1041.416,0.5267168
1045.273,0.5238383
1049.13,0.5153301
1052.987,0.5064986
1056.844,0.5022934
1060.701,0.5006627
1064.559,0.4962855
1068.416,0.4864458
1072.273,0.4722054
1076.13,0.461491
1079.987,0.4565777
1083.844,0.4583179
1087.701,0.4654376
1091.558,0.4693648
1095.415,0.4674077
1099.272,0.4655444
1103.13,0.4673805
1106.987,0.4680166
1110.844,0.4635539
1114.701,0.4594537
1118.558,0.4574291
1122.415,0.4552832
1126.272,0.4556178
1130.129,0.4663861
1133.986,0.4894645
1137.843,0.5155618
1141.7,0.5256833
1145.558,0.5229482
1149.415,0.5179096
1153.272,0.5058544
1157.129,0.4865378
1160.986,0.4741966
1164.843,0.4794668
1168.7,0.4949598
1172.557,0.5161434
1176.414,0.5447805
1180.271,0.5634657
1184.129,0.5625674
1187.986,0.563018
1191.843,0.5772179
1195.7,0.5985419
1199.557,0.6140928
1203.414,0.6077421
1207.271,0.5812534
1211.128,0.5559027
1214.985,0.5418102
1218.842,0.5416512
1222.699,0.5503225
1226.557,0.5537131
1230.414,0.5545651
1234.271,0.5593942
1238.128,0.5627013
1241.985,0.5658695
1245.842,0.5717043
1249.699,0.5785894
1253.556,0.5853305
1257.413,0.5934682
1261.271,0.601375
1265.128,0.6102268
1268.985,0.6210234
1272.842,0.6300946
1276.699,0.6343597
1280.556,0.6275933
1284.413,0.613758
1288.27,0.6005448
1292.127,0.586974
