"wavenumber","intensity"
674.9918,-0.1052217
678.8489,-0.05866518
682.706,-0.05798379
686.5631,-0.03442538
690.4202,-0.02638503
694.2773,-0.03268442
698.1344,-0.0484753
701.9915,-0.06778844
705.8486,-0.08393695
709.7057,-0.09324928
713.5628,-0.1017863
717.4199,-0.1169201
721.277,-0.1262786
725.1341,-0.1191718
728.9911,-0.116585
732.8483,-0.137413
736.7054,-0.1727242
740.5624,-0.2022076
744.4196,-0.2200307
748.2767,-0.2281146
752.1337,-0.233928
755.9908,-0.241545
759.848,-0.2512636
763.705,-0.2563756
767.5621,-0.2600391
771.4193,-0.2610666
775.2763,-0.2600164
779.1334,-0.2606287
782.9905,-0.2652458
786.8476,-0.2682387
790.7047,-0.2689731
794.5618,-0.2671345
798.4189,-0.2683814
802.276,-0.2772829
806.1331,-0.2913035
809.9902,-0.3042322
813.8473,-0.312904
817.7043,-0.3180725
821.5615,-0.3217611
825.4186,-0.3230456
829.2756,-0.3251606
833.1328,-0.3258696
836.9899,-0.3258359
840.8469,-0.3264636
844.704,-0.3284308
848.5612,-0.3294005
852.4182,-0.331666
856.2753,-0.3335302
860.1324,-0.3319265
863.9895,-0.3282094
867.8466,-0.3242921
871.7037,-0.3188326
875.5608,-0.3131379
879.4179,-0.3094984
883.275,-0.3059239
887.1321,-0.299498
890.9892,-0.2933437
894.8463,-0.2848451
898.7034,-0.2703931
902.5605,-0.2490816
906.4176,-0.2294191
910.2747,-0.2208373
914.1318,-0.2193007
917.9889,-0.2168261
921.8459,-0.2092435
925.7031,-0.1890941
929.5602,-0.147116
933.4172,-0.1072336
937.2744,-0.1267901
941.1315,-0.1834957
944.9885,-0.2253298
948.8456,-0.2437894
952.7028,-0.2507121
956.5598,-0.2549359
960.4169,-0.254604
964.274,-0.2481773
968.1311,-0.2379427
971.9882,-0.2254104
975.8453,-0.2115322
979.7024,-0.1922224
983.5595,-0.1697607
987.4166,-0.1479197
991.2737,-0.129104
995.1308,-0.1098026
998.9879,-0.09048433
1002.845,-0.07410952
1006.702,-0.06328022
1010.559,-0.05809793
1014.416,-0.05685108
1018.273,-0.05753655
1022.13,-0.05418854
1025.988,-0.04422803
1029.845,-0.03205824
1033.702,-0.02344177
1037.559,-0.02227452
1041.416,-0.03014046
1045.273,-0.04687184
1049.13,-0.06715269
1052.987,-0.0839067
1056.844,-0.09568466
1060.701,-0.1041891
1064.559,-0.1117321
1068.416,-0.1235513
1072.273,-0.1358158
1076.13,-0.1433207
1079.987,-0.1452875
1083.844,-0.1447763
1087.701,-0.1421776
1091.558,-0.1404882
1095.415,-0.1418788
1099.272,-0.1437805
1103.13,-0.1454152
1106.987,-0.1457454
1110.844,-0.1442426
1114.701,-0.1442277
1118.558,-0.1483415
1122.415,-0.1532068
1126.272,-0.1543326
1130.129,-0.1476187
1133.986,-0.1301917
1137.843,-0.1105375
1141.7,-0.1055145
1145.558,-0.1104954
1149.415,-0.1222827
1153.272,-0.1410833
1157.129,-0.1576625
1160.986,-0.1631035
1164.843,-0.1564693
1168.7,-0.1416177
1172.557,-0.115691
1176.414,-0.07878838
1180.271,-0.05550699
1184.129,-0.05671813
1187.986,-0.05100656
1191.843,-0.01044619
1195.7,0.05643238
1199.557,0.07855096
1203.414,0.01848865
1207.271,-0.055956
1211.128,-0.0994119
1214.985,-0.1149478
1218.842,-0.1097908
1222.699,-0.09204746
1226.557,-0.0830682
1230.414,-0.08274473
1234.271,-0.0765582
1238.128,-0.06727099
1241.985,-0.05762453
1245.842,-0.04580187
1249.699,-0.03072113
1253.556,-0.0133716
1257.413,0.00699093
1261.271,0.03410375
1265.128,0.06843661
1268.985,0.1059709
1272.842,0.1334914
1276.699,0.12701
1280.556,0.08062977
1284.413,0.02104139
1288.27,-0.02628741
1292.127,-0.0548154
1295.984,-0.06886569
1299.841,-0.07387427
1303.698,-0.07756659
1307.556,-0.08767217
1311.413,-0.1008317
1315.27,-0.1102637
1319.127,-0.1130872
1322.984,-0.1091835
1326.841,-0.1020831
1330.698,-0.09886305
1334.555,-0.09853984
1338.412,-0.09448949
1342.27,-0.08541172
1346.127,-0.07422224
1349.984,-0.05848611
1353.841,-0.03965877
1357.698,-0.021815
1361.555,-0.00226669
1365.412,0.02242229
1369.269,0.04065895
1373.126,0.03709207
1376.983,0.007276531
1380.84,-0.02073161
1384.698,-0.03838843
1388.555,-0.05480722
1392.412,-0.07446398
1396.269,-0.09361351
1400.126,-0.102066
1403.983,-0.09510335
1407.84,-0.06796744
1411.697,-0.01222451
1415.554,0.05085456
1419.411,0.05261215
1423.269,0.007918403
1427.125,-0.01500762
1430.983,-0.01603542
1434.84,-0.006902851
1438.697,-0.003256452
1442.554,-0.00836299
1446.411,-0.01289447
1450.268,-0.008482354
1454.125,0.003744986
1457.982,0.04009258
1461.839,0.08073853
1465.697,0.09266032
1469.554,0.08682644
1473.411,0.1009167
1477.268,0.07423689
1481.125,0.005889282
1484.982,-0.04537054
1488.839,-0.06278087
1492.696,-0.05492744
1496.553,-0.03638504
1500.41,-0.01062137
1504.268,0.01125824
1508.125,0.05888018
1511.982,0.1073061
1515.839,0.1448605
1519.696,0.1961575
1523.553,0.2557706
1527.41,0.3000992
1531.267,0.3180437
1535.124,0.3174588
1538.981,0.3015547
1542.838,0.2763615
1546.696,0.2595231
1550.553,0.2405954
1554.41,0.216772
1558.267,0.1783323
1562.124,0.1401128
1565.981,0.109864
1569.838,0.0622632
1573.695,0.01508765
1577.552,-0.02989962
1581.409,-0.05945119
1585.267,-0.07598097
1589.124,-0.08265682
1592.981,-0.07767418
1596.838,-0.06104342
1600.695,-0.03004231
1604.552,0.01394315
1608.409,0.06148668
1612.266,0.1027265
1616.123,0.1535683
1619.98,0.2145858
1623.837,0.2611836
1627.695,0.3011246
1631.552,0.320298
1635.409,0.3222908
1639.266,0.3098937
1643.123,0.2941297
1646.98,0.2590821
1650.837,0.2210289
1654.694,0.1670868
