"wavenumber","intensity"
674.9918,0.2209946
678.8489,0.2547151
682.706,0.2550512
686.5631,0.2705671
690.4202,0.2814539
694.2773,0.2770869
698.1344,0.2616926
701.9915,0.2472161
705.8486,0.2381309
709.7057,0.2321887
713.5628,0.2268113
717.4199,0.2180367
721.277,0.2118244
725.1341,0.220584
728.9911,0.2281009
732.8483,0.213743
736.7054,0.1874478
740.5624,0.1662237
744.4196,0.1523583
748.2767,0.1452205
752.1337,0.1401749
755.9908,0.1317012
759.848,0.1197423
763.705,0.1108749
767.5621,0.1047805
771.4193,0.09937
775.2763,0.09434125
779.1334,0.09101323
782.9905,0.08665937
786.8476,0.08161093
790.7047,0.07705262
794.5618,0.07654464
798.4189,0.07159952
802.276,0.05548156
806.1331,0.03507192
809.9902,0.01733817
813.8473,0.00172653
817.7043,-0.01135515
821.5615,-0.01884235
825.4186,-0.02139967
829.2756,-0.02439435
833.1328,-0.02693114
836.9899,-0.02891079
840.8469,-0.0307751
844.704,-0.03340682
848.5612,-0.03313343
852.4182,-0.03452557
856.2753,-0.03767888
860.1324,-0.03704617
863.9895,-0.03348581
867.8466,-0.0299046
871.7037,-0.02357059
875.5608,-0.0152961
879.4179,-0.008423096
883.275,-0.003250284
887.1321,0.003943438
890.9892,0.01214491
894.8463,0.02507739
898.7034,0.04642562
902.5605,0.07724598
906.4176,0.107096
910.2747,0.1216277
914.1318,0.1273482
917.9889,0.1316657
921.8459,0.141285
925.7031,0.1647468
929.5602,0.2059835
933.4172,0.2446129
937.2744,0.2363343
941.1315,0.1857469
944.9885,0.1365056
948.8456,0.1089626
952.7028,0.09531914
956.5598,0.08621585
960.4169,0.0833538
964.274,0.08901838
968.1311,0.1009179
971.9882,0.1152443
975.8453,0.1330251
979.7024,0.1589181
983.5595,0.1847074
987.4166,0.2065505
991.2737,0.2268512
995.1308,0.2468933
998.9879,0.265288
1002.845,0.2789181
1006.702,0.2887877
1010.559,0.2945556
1014.416,0.2944067
1018.273,0.2919126
1022.13,0.2949236
1025.988,0.3027801
1029.845,0.3095627
1033.702,0.3160177
1037.559,0.3210437
1041.416,0.3194668
1045.273,0.3061295
1049.13,0.2875237
1052.987,0.2732074
1056.844,0.2626235
1060.701,0.2529872
1064.559,0.2422526
1068.416,0.2297076
