"wavenumber","intensity"
674.9918,-0.6931466
678.8489,-0.6792827
682.706,-0.679198
686.5631,-0.6720201
690.4202,-0.6696373
694.2773,-0.672724
698.1344,-0.6771699
701.9915,-0.683017
705.8486,-0.68708
709.7057,-0.6876287
713.5628,-0.6886616
717.4199,-0.6932633
721.277,-0.696315
725.1341,-0.6933156
728.9911,-0.6911958
732.8483,-0.6968286
736.7054,-0.7045687
740.5624,-0.7097698
744.4196,-0.7130794
748.2767,-0.713526
752.1337,-0.7133549
755.9908,-0.7146665
759.848,-0.7164231
763.705,-0.7165852
767.5621,-0.7158496
771.4193,-0.7137438
775.2763,-0.7092428
779.1334,-0.7050577
782.9905,-0.7048445
786.8476,-0.7045347
790.7047,-0.702174
794.5618,-0.6982177
798.4189,-0.6977852
802.276,-0.7036933
806.1331,-0.7126875
809.9902,-0.7200457
813.8473,-0.7247262
817.7043,-0.7271976
821.5615,-0.7275555
825.4186,-0.7255827
829.2756,-0.7241544
833.1328,-0.7226158
836.9899,-0.7209535
840.8469,-0.7198533
844.704,-0.7197789
848.5612,-0.7186524
852.4182,-0.7189041
856.2753,-0.7193606
860.1324,-0.7170566
863.9895,-0.7124023
867.8466,-0.7082348
871.7037,-0.703747
875.5608,-0.7000603
879.4179,-0.6979469
883.275,-0.6946282
887.1321,-0.6897727
890.9892,-0.685712
894.8463,-0.6804411
898.7034,-0.6727626
902.5605,-0.6634825
906.4176,-0.6552423
910.2747,-0.6498121
914.1318,-0.6489022
917.9889,-0.6506767
921.8459,-0.6515461
925.7031,-0.6476929
929.5602,-0.637664
933.4172,-0.6296533
937.2744,-0.6371555
941.1315,-0.6520622
944.9885,-0.6625625
948.8456,-0.665594
952.7028,-0.6650794
956.5598,-0.663673
960.4169,-0.660297
964.274,-0.6531591
968.1311,-0.6441177
971.9882,-0.6346949
975.8453,-0.623674
979.7024,-0.6091889
983.5595,-0.5950136
987.4166,-0.5811003
991.2737,-0.5669428
995.1308,-0.5516577
998.9879,-0.5368522
1002.845,-0.5256698
1006.702,-0.5202743
1010.559,-0.5204081
1014.416,-0.5226853
1018.273,-0.5234607
1022.13,-0.5202383
1025.988,-0.5131773
1029.845,-0.507311
1033.702,-0.5073844
1037.559,-0.5143543
1041.416,-0.5275471
1045.273,-0.5441043
1049.13,-0.5600157
1052.987,-0.5742279
1056.844,-0.5866362
1060.701,-0.5968221
1064.559,-0.6040402
1068.416,-0.6097528
1072.273,-0.614467
1076.13,-0.6179864
1079.987,-0.6200613
1083.844,-0.6220143
1087.701,-0.6230783
1091.558,-0.6240134
1095.415,-0.6266198
1099.272,-0.6286882
1103.13,-0.6294367
1106.987,-0.6288792
1110.844,-0.6276828
1114.701,-0.6285756
1118.558,-0.631516
1122.415,-0.6357306
1126.272,-0.6391062
1130.129,-0.6394837
1133.986,-0.6378502
1137.843,-0.6364544
1141.7,-0.6384654
1145.558,-0.643172
1149.415,-0.6488144
