"wavenumber","intensity"
674.9918,-0.4161322
678.8489,-0.3968329
682.706,-0.3966371
686.5631,-0.3875138
690.4202,-0.3844383
694.2773,-0.3889098
698.1344,-0.394284
701.9915,-0.4006585
705.8486,-0.4068158
709.7057,-0.4099198
713.5628,-0.4122921
717.4199,-0.4185709
721.277,-0.4233333
725.1341,-0.420807
728.9911,-0.4192454
732.8483,-0.426851
736.7054,-0.4366368
740.5624,-0.4444987
744.4196,-0.4514597
748.2767,-0.4546837
752.1337,-0.4564363
755.9908,-0.4593318
759.848,-0.4626586
763.705,-0.465179
767.5621,-0.4674059
771.4193,-0.4682692
775.2763,-0.4670058
779.1334,-0.4645641
782.9905,-0.4645796
786.8476,-0.4656372
790.7047,-0.4654046
794.5618,-0.4626375
798.4189,-0.462305
802.276,-0.4688352
806.1331,-0.4788737
809.9902,-0.4861243
813.8473,-0.49012
817.7043,-0.4920048
821.5615,-0.4926538
825.4186,-0.4918287
829.2756,-0.4906273
833.1328,-0.4890808
836.9899,-0.4884437
840.8469,-0.4886758
844.704,-0.4896091
848.5612,-0.4893505
852.4182,-0.4906066
856.2753,-0.4921921
860.1324,-0.4911706
863.9895,-0.487556
867.8466,-0.4839227
871.7037,-0.4798281
875.5608,-0.4763685
879.4179,-0.474207
883.275,-0.4711095
887.1321,-0.4667762
890.9892,-0.4630941
894.8463,-0.4577571
898.7034,-0.4498087
902.5605,-0.4391365
906.4176,-0.4284222
910.2747,-0.4213629
914.1318,-0.4197935
917.9889,-0.4213824
921.8459,-0.4221455
925.7031,-0.4161728
929.5602,-0.4002569
933.4172,-0.386658
937.2744,-0.3965498
941.1315,-0.4179551
944.9885,-0.4329795
948.8456,-0.4393085
952.7028,-0.4409871
956.5598,-0.4397809
960.4169,-0.4359273
964.274,-0.4289001
968.1311,-0.4195886
971.9882,-0.4097959
975.8453,-0.3982534
979.7024,-0.382864
983.5595,-0.3669057
987.4166,-0.3511917
991.2737,-0.3350845
995.1308,-0.3176782
998.9879,-0.3005731
1002.845,-0.2875175
1006.702,-0.2814841
1010.559,-0.2824127
1014.416,-0.2853848
1018.273,-0.2857396
1022.13,-0.2818687
1025.988,-0.2740087
1029.845,-0.2658498
1033.702,-0.2635463
1037.559,-0.2706975
1041.416,-0.2853453
1045.273,-0.304275
1049.13,-0.3246206
1052.987,-0.3426704
1056.844,-0.3561367
1060.701,-0.3662669
1064.559,-0.3739954
1068.416,-0.3815126
1072.273,-0.3879452
1076.13,-0.3923231
1079.987,-0.3937649
1083.844,-0.3943175
1087.701,-0.394455
1091.558,-0.3942555
1095.415,-0.395682
1099.272,-0.3969824
1103.13,-0.3981699
1106.987,-0.3990207
1110.844,-0.399649
1114.701,-0.4027612
1118.558,-0.4093314
1122.415,-0.4170152
1126.272,-0.4227059
1130.129,-0.4238958
1133.986,-0.4208019
1137.843,-0.4177899
1141.7,-0.4195661
1145.558,-0.4237409
1149.415,-0.4299858
1153.272,-0.4380332
1157.129,-0.4444361
1160.986,-0.4456497
1164.843,-0.4423046
1168.7,-0.4366452
1172.557,-0.4263323
1176.414,-0.4117579
1180.271,-0.4030584
1184.129,-0.4034998
1187.986,-0.3994694
1191.843,-0.3768658
1195.7,-0.3424027
1199.557,-0.3380198
1203.414,-0.3758815
1207.271,-0.4145553
1211.128,-0.4338742
1214.985,-0.4394979
1218.842,-0.4358688
1222.699,-0.4269727
1226.557,-0.4221002
1230.414,-0.4211438
1234.271,-0.4178106
1238.128,-0.4132064
1241.985,-0.408457
1245.842,-0.402407
1249.699,-0.3943343
1253.556,-0.3851835
1257.413,-0.3742998
1261.271,-0.3587603
1265.128,-0.3379914
1268.985,-0.3152648
1272.842,-0.2995578
1276.699,-0.3072968
1280.556,-0.3415164
1284.413,-0.378696
1288.27,-0.4029497
1292.127,-0.414966
1295.984,-0.4198502
1299.841,-0.4214265
1303.698,-0.4227824
1307.556,-0.427048
1311.413,-0.431942
1315.27,-0.4349788
1319.127,-0.4347853
1322.984,-0.4314364
1326.841,-0.4273455
1330.698,-0.425447
1334.555,-0.4250984
1338.412,-0.4226629
