"wavenumber","intensity"
674.9918,-0.2496449
678.8489,-0.241282
682.706,-0.2413899
686.5631,-0.2391512
690.4202,-0.2388131
694.2773,-0.2430748
698.1344,-0.2427838
701.9915,-0.2419052
705.8486,-0.2410567
709.7057,-0.2383112
713.5628,-0.2348889
717.4199,-0.236804
721.277,-0.2392008
725.1341,-0.2392946
728.9911,-0.2369489
732.8483,-0.236949
736.7054,-0.2363746
740.5624,-0.237125
744.4196,-0.2384801
748.2767,-0.2382806
752.1337,-0.237358
755.9908,-0.2397688
759.848,-0.2411012
763.705,-0.2411579
767.5621,-0.2411759
771.4193,-0.2416891
775.2763,-0.2408352
779.1334,-0.2405112
782.9905,-0.2401717
786.8476,-0.2397371
790.7047,-0.2397208
794.5618,-0.2410883
798.4189,-0.2421138
802.276,-0.2457321
806.1331,-0.2511842
809.9902,-0.2563375
813.8473,-0.2587266
817.7043,-0.2598608
821.5615,-0.2586498
825.4186,-0.2569443
829.2756,-0.2565132
833.1328,-0.2554718
836.9899,-0.2535427
840.8469,-0.2548202
844.704,-0.2572392
848.5612,-0.2579742
852.4182,-0.2598866
856.2753,-0.2619234
860.1324,-0.2618384
863.9895,-0.2594946
867.8466,-0.2564674
871.7037,-0.2542218
875.5608,-0.2534588
879.4179,-0.2545553
883.275,-0.2534637
887.1321,-0.250828
890.9892,-0.2492271
894.8463,-0.2479939
898.7034,-0.2473083
902.5605,-0.2469552
906.4176,-0.246141
910.2747,-0.2468686
914.1318,-0.2483804
917.9889,-0.2488167
921.8459,-0.2492508
925.7031,-0.2486035
929.5602,-0.2463238
933.4172,-0.2440179
937.2744,-0.2446818
941.1315,-0.2477575
944.9885,-0.2510382
948.8456,-0.2537849
952.7028,-0.2554651
956.5598,-0.2566265
960.4169,-0.2569642
964.274,-0.2559976
968.1311,-0.254215
971.9882,-0.2535774
975.8453,-0.2530608
979.7024,-0.2510494
983.5595,-0.2493346
987.4166,-0.2479945
991.2737,-0.2468583
995.1308,-0.2463457
998.9879,-0.2468042
1002.845,-0.2479484
1006.702,-0.2505253
1010.559,-0.2515519
1014.416,-0.250576
1018.273,-0.2501777
1022.13,-0.2508269
1025.988,-0.2517223
1029.845,-0.2515199
1033.702,-0.2513833
1037.559,-0.2526684
1041.416,-0.2541673
1045.273,-0.2557108
1049.13,-0.2588063
1052.987,-0.2624959
1056.844,-0.2664336
1060.701,-0.2701684
1064.559,-0.2724007
1068.416,-0.2741931
1072.273,-0.275909
1076.13,-0.2772387
1079.987,-0.2784799
1083.844,-0.2799182
1087.701,-0.280168
1091.558,-0.2808382
1095.415,-0.2831576
1099.272,-0.2849094
1103.13,-0.2871039
1106.987,-0.2879068
1110.844,-0.2877301
1114.701,-0.2882431
1118.558,-0.2881824
1122.415,-0.2879545
1126.272,-0.2879759
1130.129,-0.2869345
1133.986,-0.2867989
1137.843,-0.2879317
1141.7,-0.2894027
1145.558,-0.29114
1149.415,-0.2936358
1153.272,-0.2962968
1157.129,-0.2996967
