"wavenumber","intensity"
674.9918,0.3432367
678.8489,0.3554618
682.706,0.355519
686.5631,0.35597
690.4202,0.3600763
694.2773,0.3571639
698.1344,0.351845
701.9915,0.3480274
705.8486,0.3473248
709.7057,0.3469212
713.5628,0.3469205
717.4199,0.3418519
721.277,0.3361662
725.1341,0.3395541
728.9911,0.3461492
732.8483,0.3430811
736.7054,0.3352407
740.5624,0.3243822
744.4196,0.3144608
748.2767,0.3082697
752.1337,0.3079436
755.9908,0.306741
759.848,0.3012882
763.705,0.2937968
767.5621,0.2877787
771.4193,0.279546
775.2763,0.2752601
779.1334,0.2739292
782.9905,0.2715953
786.8476,0.2672474
790.7047,0.2636758
794.5618,0.262324
798.4189,0.2578624
802.276,0.2491148
806.1331,0.2401687
809.9902,0.2317871
813.8473,0.2224623
817.7043,0.2129506
821.5615,0.2066859
825.4186,0.2042642
829.2756,0.2034174
833.1328,0.2047511
836.9899,0.2044731
840.8469,0.1998109
844.704,0.1943597
848.5612,0.1907877
852.4182,0.1854957
856.2753,0.1801328
860.1324,0.1769991
863.9895,0.1786346
867.8466,0.1804415
871.7037,0.1799926
875.5608,0.1801576
879.4179,0.1824121
883.275,0.1847723
887.1321,0.185994
890.9892,0.1881291
894.8463,0.1918464
898.7034,0.1973431
902.5605,0.2092213
906.4176,0.2179247
910.2747,0.2173042
914.1318,0.2177979
917.9889,0.2226736
921.8459,0.229573
925.7031,0.2399589
929.5602,0.2595221
933.4172,0.2782718
937.2744,0.279169
941.1315,0.2576162
944.9885,0.2316968
948.8456,0.2147558
952.7028,0.2050514
956.5598,0.197289
960.4169,0.1921446
964.274,0.1894677
968.1311,0.1878987
971.9882,0.18757
975.8453,0.188707
979.7024,0.1945634
983.5595,0.2018355
987.4166,0.2090278
991.2737,0.2137641
995.1308,0.215092
998.9879,0.2168825
1002.845,0.2218091
1006.702,0.226139
1010.559,0.2274143
1014.416,0.2280551
1018.273,0.2281775
1022.13,0.2262909
1025.988,0.2281377
1029.845,0.2330156
1033.702,0.2358669
1037.559,0.2387767
1041.416,0.2389046
1045.273,0.2350064
1049.13,0.2302994
1052.987,0.2270408
1056.844,0.224513
1060.701,0.2213299
1064.559,0.2181567
1068.416,0.2137939
1072.273,0.2076044
1076.13,0.202884
1079.987,0.2026823
1083.844,0.2082269
1087.701,0.2139137
1091.558,0.2162364
1095.415,0.2169453
1099.272,0.2157597
1103.13,0.2129521
1106.987,0.212723
1110.844,0.2138893
1114.701,0.2127756
1118.558,0.2130762
1122.415,0.2158574
1126.272,0.2199332
1130.129,0.2284626
1133.986,0.2411421
1137.843,0.252038
1141.7,0.2562123
1145.558,0.2575121
1149.415,0.2536608
1153.272,0.2450723
1157.129,0.2371189
1160.986,0.2347796
1164.843,0.2369971
1168.7,0.2424692
1172.557,0.2523247
1176.414,0.266578
1180.271,0.2750034
1184.129,0.2748101
1187.986,0.2752421
1191.843,0.282531
1195.7,0.2922011
1199.557,0.2975483
1203.414,0.2920216
1207.271,0.2786545
1211.128,0.2686706
1214.985,0.2642955
1218.842,0.2644448
1222.699,0.2676567
